Time(s)	Force(lb)	Position(mm)
139.4631	0.151513	34.1113
139.5212	0.151645	34.1058
139.5712	0.151781	34.1004
139.6212	0.151923	34.0959
139.6712	0.152059	34.0908
139.7129	0.152178	34.0864
139.7629	0.152316	34.0817
139.8129	0.152466	34.0766
139.8629	0.152622	34.0717
139.9213	0.152774	34.0659
139.9713	0.152932	34.0608
140.0213	0.153086	34.0560
140.0713	0.153236	34.0505
140.1130	0.153105	34.0466
140.1630	0.152713	34.0416
140.2130	0.152685	34.0364
140.2630	0.152863	34.0319
140.3207	0.153080	34.0256
140.3707	0.153301	34.0208
140.4207	0.153520	34.0158
140.4707	0.153715	34.0107
140.5126	0.153867	34.0067
140.5626	0.153994	34.0014
140.6126	0.154124	33.9966
140.6626	0.154292	33.9914
140.7206	0.154467	33.9855
140.7706	0.154643	33.9808
140.8206	0.154793	33.9754
140.8706	0.154919	33.9708
140.9125	0.155061	33.9664
140.9625	0.155229	33.9613
141.0125	0.155405	33.9567
141.0625	0.155565	33.9512
141.1204	0.155719	33.9457
141.1704	0.155904	33.9407
141.2204	0.156107	33.9357
141.2704	0.156315	33.9308
141.3123	0.156506	33.9264
141.3623	0.156684	33.9216
141.4123	0.156852	33.9165
141.4623	0.157025	33.9113
141.5202	0.157189	33.9058
141.5702	0.157353	33.9004
141.6202	0.157521	33.8959
141.6702	0.157702	33.8906
141.7121	0.157876	33.8862
141.7621	0.158048	33.8814
141.8121	0.158235	33.8768
141.8621	0.158411	33.8714
141.9200	0.158569	33.8659
141.9700	0.158717	33.8607
142.0200	0.158882	33.8556
142.0700	0.159060	33.8509
142.1120	0.159240	33.8463
142.1620	0.159413	33.8414
142.2120	0.159571	33.8364
142.2620	0.159707	33.8313
142.3042	0.159773	33.8273
142.3542	0.159865	33.8221
142.4042	0.160015	33.8172
142.4542	0.160179	33.8124
142.5118	0.160351	33.8068
142.5618	0.160548	33.8016
142.6118	0.160746	33.7968
142.6618	0.160945	33.7916
142.7037	0.161144	33.7874
142.7537	0.161352	33.7826
142.8037	0.161545	33.7771
142.8537	0.161717	33.7725
142.9116	0.161886	33.7665
142.9616	0.162054	33.7616
143.0116	0.162202	33.7568
143.0616	0.162350	33.7513
143.1036	0.162526	33.7476
143.1536	0.162717	33.7426
143.2036	0.162909	33.7374
143.2536	0.163065	33.7326
143.3115	0.163183	33.7266
143.3615	0.163319	33.7219
143.4115	0.163440	33.7167
143.4615	0.163578	33.7118
143.5034	0.163728	33.7077
143.5534	0.163896	33.7022
143.6034	0.164063	33.6976
143.6534	0.164223	33.6924
143.7113	0.164350	33.6866
143.7613	0.164379	33.6817
143.8113	0.164363	33.6763
143.8613	0.164474	33.6715
143.9032	0.164661	33.6671
143.9532	0.164855	33.6620
144.0032	0.165042	33.6573
144.0532	0.165206	33.6529
144.1111	0.165346	33.6465
144.1611	0.165481	33.6419
144.2111	0.165621	33.6367
144.2611	0.165747	33.6315
144.3031	0.165867	33.6275
144.3531	0.165988	33.6222
144.4031	0.166104	33.6175
144.4531	0.166213	33.6125
144.5110	0.166331	33.6067
144.5610	0.166477	33.6018
144.6110	0.166653	33.5963
144.6610	0.166811	33.5917
144.7029	0.166957	33.5877
144.7529	0.167117	33.5828
144.8029	0.167269	33.5775
144.8529	0.167448	33.5728
144.9108	0.167628	33.5667
144.9608	0.167798	33.5614
145.0108	0.167883	33.5564
145.0608	0.167863	33.5515
145.1027	0.167914	33.5471
145.1527	0.168068	33.5422
145.2027	0.168267	33.5376
145.2527	0.168475	33.5327
145.3107	0.168670	33.5265
145.3607	0.168865	33.5217
145.4107	0.169037	33.5165
145.4607	0.169201	33.5117
145.5030	0.169367	33.5075
145.5530	0.169554	33.5024
145.6030	0.169738	33.4977
145.6530	0.169927	33.4922
145.6945	0.170133	33.4882
145.7445	0.170308	33.4834
145.7945	0.170446	33.4779
145.8445	0.170594	33.4735
145.9024	0.170754	33.4673
145.9524	0.170910	33.4624
146.0024	0.171072	33.4575
146.0524	0.171230	33.4524
146.0946	0.171376	33.4485
146.1446	0.171492	33.4434
146.1946	0.171599	33.4384
146.2446	0.171702	33.4335
146.3026	0.171826	33.4274
146.3526	0.171970	33.4229
146.4026	0.172122	33.4174
146.4526	0.172276	33.4126
146.4942	0.172432	33.4086
146.5442	0.172584	33.4031
146.5942	0.172740	33.3986
146.6442	0.172864	33.3933
146.7023	0.172781	33.3875
146.7523	0.172578	33.3825
146.8023	0.172602	33.3774
146.8523	0.172724	33.3727
146.8941	0.172886	33.3684
146.9441	0.173036	33.3634
146.9941	0.173192	33.3585
147.0441	0.173371	33.3531
147.1020	0.173577	33.3478
147.1520	0.173770	33.3424
147.2020	0.173938	33.3377
147.2520	0.174094	33.3327
147.2939	0.174269	33.3282
147.3439	0.174445	33.3234
147.3939	0.174615	33.3183
147.4439	0.174755	33.3134
147.5018	0.174917	33.3076
147.5518	0.175100	33.3025
147.6018	0.175288	33.2977
147.6518	0.175450	33.2922
147.6938	0.175617	33.2882
147.7438	0.175775	33.2836
147.7938	0.175943	33.2788
147.8438	0.176091	33.2735
147.9016	0.176231	33.2679
147.9516	0.176393	33.2628
148.0016	0.176573	33.2579
148.0516	0.176758	33.2530
148.0936	0.176920	33.2485
148.1436	0.177080	33.2433
148.1936	0.177228	33.2385
148.2436	0.177374	33.2336
148.3015	0.177526	33.2277
148.3515	0.177682	33.2230
148.4015	0.177822	33.2176
148.4515	0.177826	33.2128
148.4934	0.177469	33.2086
148.5434	0.177354	33.2033
148.5934	0.177488	33.1988
148.6434	0.177666	33.1936
148.7013	0.177842	33.1878
148.7513	0.178021	33.1828
148.8013	0.178183	33.1776
148.8513	0.178367	33.1728
148.8932	0.178550	33.1683
148.9432	0.178716	33.1633
148.9932	0.178872	33.1583
149.0432	0.179054	33.1530
149.0852	0.179249	33.1492
149.1352	0.179435	33.1445
149.1852	0.179606	33.1395
149.2352	0.179790	33.1344
149.2930	0.179979	33.1289
149.3430	0.180161	33.1236
149.3930	0.180325	33.1189
149.4430	0.180494	33.1137
149.4855	0.180664	33.1091
149.5355	0.180840	33.1038
149.5855	0.180996	33.0991
149.6355	0.181162	33.0941
149.6929	0.181347	33.0884
149.7429	0.181531	33.0835
149.7929	0.181635	33.0786
149.8429	0.181586	33.0734
149.8848	0.181631	33.0696
149.9348	0.181801	33.0646
149.9848	0.181977	33.0595
150.0348	0.182150	33.0548
150.0930	0.182312	33.0484
150.1430	0.182490	33.0432
150.1930	0.182638	33.0385
150.2430	0.182796	33.0335
150.2846	0.182940	33.0291
150.3346	0.183098	33.0244
150.3846	0.183265	33.0191
150.4346	0.183445	33.0141
150.4926	0.183623	33.0087
150.5426	0.183792	33.0038
150.5926	0.183925	32.9986
150.6426	0.184033	32.9940
150.6845	0.184165	32.9897
150.7345	0.184337	32.9843
150.7845	0.184517	32.9789
150.8345	0.184714	32.9741
150.8924	0.184902	32.9681
150.9424	0.185079	32.9633
150.9924	0.185233	32.9586
151.0424	0.185362	32.9539
151.0843	0.185486	32.9494
151.1343	0.185616	32.9445
151.1843	0.185737	32.9395
151.2343	0.185843	32.9344
151.2922	0.185958	32.9288
151.3422	0.186066	32.9235
151.3922	0.186173	32.9188
151.4422	0.186283	32.9135
151.4842	0.186400	32.9093
151.5342	0.186554	32.9047
151.5842	0.186725	32.8993
151.6342	0.186911	32.8947
151.6921	0.187118	32.8887
151.7421	0.187329	32.8837
151.7921	0.187527	32.8788
151.8421	0.187700	32.8734
151.8841	0.187835	32.8694
151.9341	0.187971	32.8642
151.9841	0.188121	32.8592
152.0341	0.188269	32.8542
152.0919	0.188423	32.8483
152.1419	0.188567	32.8435
152.1919	0.188733	32.8388
152.2419	0.188906	32.8336
152.2838	0.189084	32.8293
152.3338	0.189224	32.8246
152.3838	0.189346	32.8194
152.4338	0.189479	32.8146
152.4761	0.189652	32.8102
152.5261	0.189814	32.8048
152.5761	0.189974	32.8003
152.6261	0.190120	32.7956
152.6849	0.190268	32.7896
152.7349	0.190416	32.7846
152.7849	0.190537	32.7796
152.8349	0.190639	32.7744
152.8756	0.190762	32.7705
152.9256	0.190900	32.7652
152.9756	0.191018	32.7602
153.0256	0.191156	32.7555
153.0835	0.191318	32.7493
153.1335	0.191470	32.7447
153.1835	0.191620	32.7392
153.2335	0.191790	32.7342
153.2754	0.191954	32.7301
153.3254	0.192100	32.7249
153.3754	0.192244	32.7201
153.4254	0.192394	32.7150
153.4834	0.192477	32.7093
153.5334	0.192323	32.7042
153.5834	0.192139	32.6990
153.6334	0.192216	32.6944
153.6753	0.192396	32.6904
153.7253	0.192603	32.6853
153.7753	0.192812	32.6802
153.8253	0.193008	32.6753
153.8832	0.193191	32.6693
153.9332	0.193321	32.6645
153.9832	0.193389	32.6597
154.0332	0.193450	32.6546
154.0751	0.193548	32.6503
154.1251	0.193716	32.6457
154.1751	0.193910	32.6406
154.2251	0.194089	32.6352
154.2830	0.194247	32.6293
154.3330	0.194395	32.6245
154.3830	0.194553	32.6193
154.4330	0.194721	32.6147
154.4749	0.194883	32.6104
154.5249	0.195037	32.6054
154.5749	0.195194	32.6006
154.6249	0.195337	32.5952
154.6828	0.195489	32.5898
154.7328	0.195639	32.5845
154.7828	0.195783	32.5796
154.8328	0.195915	32.5748
154.8747	0.195988	32.5703
154.9247	0.195939	32.5656
154.9747	0.195927	32.5604
155.0247	0.196049	32.5552
155.0876	0.196219	32.5490
155.1376	0.196402	32.5439
155.1876	0.196594	32.5392
155.2376	0.196773	32.5339
155.2746	0.196923	32.5302
155.3246	0.197071	32.5254
155.3746	0.197216	32.5208
155.4246	0.197366	32.5157
155.4665	0.197527	32.5112
155.5165	0.197677	32.5059
155.5665	0.197841	32.5013
155.6165	0.198033	32.4957
155.6744	0.198204	32.4901
155.7244	0.198356	32.4855
155.7744	0.198512	32.4805
155.8244	0.198680	32.4752
155.8663	0.198858	32.4714
155.9163	0.199043	32.4660
155.9663	0.199207	32.4611
156.0163	0.199349	32.4565
156.0742	0.199485	32.4507
156.1242	0.199625	32.4453
156.1742	0.199785	32.4409
156.2242	0.199945	32.4355
156.2662	0.200125	32.4310
156.3162	0.200304	32.4258
156.3662	0.200460	32.4211
156.4162	0.200606	32.4163
156.4741	0.200729	32.4104
156.5241	0.200782	32.4056
156.5741	0.200788	32.4008
156.6241	0.200839	32.3956
156.6660	0.200956	32.3910
156.7160	0.201125	32.3861
156.7660	0.201309	32.3811
156.8160	0.201485	32.3759
156.8739	0.201646	32.3704
156.9239	0.201793	32.3651
156.9739	0.201964	32.3603
157.0239	0.202150	32.3553
157.0659	0.202345	32.3509
157.1159	0.202499	32.3464
157.1659	0.202643	32.3410
157.2159	0.202793	32.3362
157.2737	0.202953	32.3305
157.3237	0.203119	32.3253
157.3737	0.203298	32.3207
157.4237	0.203397	32.3152
157.4659	0.203010	32.3111
157.5159	0.202548	32.3061
157.5659	0.202562	32.3009
157.6159	0.202687	32.2962
157.6736	0.202835	32.2901
157.7236	0.202998	32.2854
157.7736	0.203158	32.2806
157.8236	0.203306	32.2755
157.8655	0.203415	32.2712
157.9155	0.203557	32.2664
157.9655	0.203750	32.2613
158.0155	0.203922	32.2563
158.0734	0.204070	32.2505
158.1234	0.204212	32.2452
158.1734	0.204378	32.2408
158.2234	0.204546	32.2352
158.2653	0.204727	32.2312
158.3153	0.204921	32.2263
158.3653	0.205098	32.2209
158.4153	0.205260	32.2164
158.4754	0.205432	32.2099
158.5254	0.205625	32.2051
158.5754	0.205825	32.2002
158.6254	0.206006	32.1951
158.6651	0.206194	32.1913
158.7151	0.206389	32.1862
158.7651	0.206567	32.1813
158.8151	0.206707	32.1765
158.8571	0.206851	32.1724
158.9071	0.206999	32.1672
158.9571	0.207167	32.1623
159.0071	0.207343	32.1573
159.0650	0.207489	32.1514
159.1150	0.207621	32.1465
159.1650	0.207787	32.1411
159.2150	0.207974	32.1365
159.2569	0.208160	32.1323
159.3069	0.208347	32.1271
159.3569	0.208521	32.1227
159.4069	0.208665	32.1173
159.4648	0.208781	32.1110
159.5148	0.208888	32.1061
159.5648	0.208975	32.1014
159.6148	0.209042	32.0965
159.6567	0.209160	32.0922
159.7067	0.209316	32.0874
159.7567	0.209474	32.0824
159.8067	0.209610	32.0774
159.8647	0.209758	32.0718
159.9147	0.209926	32.0662
159.9647	0.210106	32.0616
160.0147	0.210281	32.0565
160.0566	0.210429	32.0521
160.1066	0.210573	32.0475
160.1566	0.210753	32.0419
160.2066	0.210820	32.0369
160.2645	0.210637	32.0316
160.3145	0.210570	32.0267
160.3645	0.210696	32.0212
160.4145	0.210875	32.0160
160.4564	0.211063	32.0120
160.5064	0.211248	32.0074
160.5564	0.211428	32.0025
160.6064	0.211582	31.9971
160.6643	0.211740	31.9916
160.7143	0.211916	31.9863
160.7643	0.212087	31.9815
160.8143	0.212251	31.9765
160.8562	0.212421	31.9722
160.9062	0.212559	31.9675
160.9562	0.212662	31.9621
161.0062	0.212778	31.9572
161.0641	0.212839	31.9514
161.1141	0.212820	31.9462
161.1641	0.212942	31.9417
161.2141	0.213133	31.9363
161.2561	0.213339	31.9322
161.3061	0.213534	31.9273
161.3561	0.213716	31.9221
161.4061	0.213883	31.9174
161.4642	0.214063	31.9113
161.5142	0.214221	31.9065
161.5642	0.214373	31.9014
161.6142	0.214521	31.8962
161.6559	0.214669	31.8925
161.7059	0.214829	31.8870
161.7559	0.215006	31.8823
161.8059	0.215200	31.8773
161.8638	0.215375	31.8713
161.9138	0.215555	31.8666
161.9638	0.215731	31.8611
162.0138	0.215889	31.8562
162.0557	0.216035	31.8524
162.1057	0.216171	31.8478
162.1557	0.216307	31.8423
162.2057	0.216420	31.8371
162.2476	0.216530	31.8331
162.2976	0.216637	31.8283
162.3476	0.216773	31.8236
162.3976	0.216927	31.8184
162.4556	0.217091	31.8121
162.5056	0.217250	31.8073
162.5556	0.217397	31.8023
162.6056	0.217543	31.7970
162.6475	0.217704	31.7931
162.6975	0.217862	31.7879
162.7475	0.218036	31.7829
162.7975	0.218220	31.7780
162.8554	0.218393	31.7719
162.9054	0.218535	31.7671
162.9554	0.218666	31.7626
163.0054	0.218780	31.7572
163.0473	0.218912	31.7529
163.0973	0.219058	31.7480
163.1473	0.219214	31.7427
163.1973	0.219378	31.7380
163.2552	0.219548	31.7321
163.3052	0.219729	31.7272
163.3552	0.219903	31.7225
163.4052	0.220073	31.7178
163.4471	0.220213	31.7133
163.4971	0.220339	31.7084
163.5471	0.220474	31.7033
163.5971	0.220602	31.6981
163.6551	0.220748	31.6925
163.7051	0.220910	31.6872
163.7551	0.221070	31.6826
163.8051	0.221214	31.6775
163.8470	0.221366	31.6731
163.8970	0.221531	31.6686
163.9470	0.221687	31.6630
163.9970	0.221792	31.6583
164.0549	0.221879	31.6524
164.1049	0.222009	31.6473
164.1549	0.222175	31.6425
164.2049	0.222323	31.6372
164.2468	0.222459	31.6332
164.2968	0.222587	31.6281
164.3468	0.222743	31.6230
164.3968	0.222937	31.6181
164.4547	0.223126	31.6125
164.5047	0.223294	31.6074
164.5547	0.223472	31.6026
164.6047	0.223649	31.5976
164.6466	0.223772	31.5934
164.6966	0.223847	31.5885
164.7466	0.223878	31.5831
164.7966	0.223649	31.5783
164.8546	0.223381	31.5726
164.9046	0.223458	31.5674
164.9546	0.223624	31.5628
165.0046	0.223821	31.5572
165.0464	0.224030	31.5532
165.0964	0.224214	31.5482
165.1464	0.224389	31.5429
165.1964	0.224589	31.5381
165.2544	0.224798	31.5329
165.3044	0.225029	31.5275
165.3544	0.225240	31.5222
165.4044	0.225414	31.5171
165.4469	0.225585	31.5131
165.4969	0.225737	31.5083
165.5469	0.225874	31.5032
165.5969	0.226041	31.4983
165.6382	0.226221	31.4944
165.6882	0.226381	31.4892
165.7382	0.226521	31.4839
165.7882	0.226643	31.4789
165.8461	0.226760	31.4732
165.8961	0.226878	31.4681
165.9461	0.227008	31.4633
165.9961	0.227052	31.4580
166.0381	0.227062	31.4539
166.0881	0.227196	31.4489
166.1381	0.227395	31.4435
166.1881	0.227606	31.4390
166.2460	0.227814	31.4335
166.2960	0.228025	31.4284
166.3460	0.228222	31.4234
166.3960	0.228435	31.4185
166.4379	0.228660	31.4142
166.4879	0.228889	31.4094
166.5379	0.229116	31.4045
166.5879	0.229324	31.3994
166.6458	0.229505	31.3930
166.6958	0.229685	31.3882
166.7458	0.229856	31.3830
166.7958	0.230014	31.3780
166.8377	0.230176	31.3739
166.8877	0.230356	31.3690
166.9377	0.230526	31.3637
166.9877	0.230650	31.3590
167.0456	0.230679	31.3530
167.0956	0.230743	31.3480
167.1456	0.230916	31.3434
167.1956	0.231098	31.3387
167.2376	0.231272	31.3340
167.2876	0.231439	31.3291
167.3376	0.231613	31.3240
167.3876	0.231812	31.3189
167.4454	0.231992	31.3134
167.4954	0.232140	31.3083
167.5454	0.232296	31.3034
167.5954	0.232472	31.2986
167.6375	0.232639	31.2945
167.6875	0.232799	31.2893
167.7375	0.232973	31.2838
167.7875	0.233176	31.2792
167.8453	0.233376	31.2733
167.8953	0.233567	31.2681
167.9453	0.233745	31.2633
167.9953	0.233916	31.2581
168.0372	0.234037	31.2541
168.0872	0.234084	31.2490
168.1372	0.234064	31.2439
168.1872	0.234124	31.2391
168.2451	0.234266	31.2328
168.2951	0.234404	31.2282
168.3451	0.234560	31.2235
168.3951	0.234726	31.2186
168.4370	0.234905	31.2143
168.4870	0.235095	31.2096
168.5370	0.235276	31.2045
168.5870	0.235442	31.1992
168.6290	0.235608	31.1947
168.6790	0.235801	31.1899
168.7290	0.236008	31.1847
168.7790	0.236206	31.1798
168.8369	0.236399	31.1741
168.8869	0.236597	31.1690
168.9369	0.236794	31.1642
168.9869	0.236978	31.1594
169.0288	0.237118	31.1551
169.0788	0.237234	31.1501
169.1288	0.237370	31.1452
169.1788	0.237522	31.1400
169.2367	0.237696	31.1344
169.2867	0.237897	31.1291
169.3367	0.238085	31.1242
169.3867	0.238270	31.1193
169.4286	0.238458	31.1148
169.4786	0.238614	31.1103
169.5286	0.238724	31.1050
169.5786	0.238843	31.1000
169.6366	0.238993	31.0943
169.6866	0.239178	31.0890
169.7366	0.239372	31.0842
169.7866	0.239559	31.0789
169.8285	0.239725	31.0749
169.8785	0.239869	31.0699
169.9285	0.240015	31.0647
169.9785	0.240037	31.0599
170.0364	0.239731	31.0543
170.0864	0.239626	31.0492
170.1364	0.239784	31.0442
170.1864	0.239974	31.0393
170.2286	0.240169	31.0348
170.2786	0.240368	31.0302
170.3286	0.240542	31.0250
170.3786	0.240688	31.0199
170.4362	0.240840	31.0143
170.4862	0.241026	31.0090
170.5362	0.241187	31.0045
170.5862	0.241292	30.9991
170.6281	0.241403	30.9950
170.6781	0.241543	30.9903
170.7281	0.241728	30.9848
170.7781	0.241930	30.9801
170.8360	0.242149	30.9742
170.8860	0.242372	30.9693
170.9360	0.242579	30.9644
170.9860	0.242772	30.9592
171.0279	0.242956	30.9552
171.0779	0.243114	30.9504
171.1279	0.243283	30.9454
171.1779	0.243449	30.9403
171.2359	0.243572	30.9347
171.2859	0.243562	30.9295
171.3359	0.243475	30.9247
171.3859	0.243572	30.9195
171.4278	0.243769	30.9149
171.4778	0.243988	30.9097
171.5278	0.244178	30.9050
171.5778	0.244326	30.8999
171.6357	0.244466	30.8941
171.6857	0.244602	30.8894
171.7357	0.244768	30.8847
171.7857	0.244947	30.8793
171.8276	0.245095	30.8753
171.8776	0.245233	30.8703
171.9276	0.245376	30.8652
171.9776	0.245502	30.8604
172.0195	0.245610	30.8559
172.0695	0.245774	30.8510
172.1195	0.245987	30.8462
172.1695	0.246199	30.8413
172.2277	0.246372	30.8352
172.2777	0.246554	30.8305
172.3277	0.246730	30.8254
172.3777	0.246733	30.8201
172.4194	0.246698	30.8157
172.4694	0.246826	30.8110
172.5194	0.246984	30.8058
172.5694	0.247156	30.8010
172.6273	0.247335	30.7952
172.6773	0.247476	30.7902
172.7273	0.247604	30.7853
172.7773	0.247758	30.7798
172.8194	0.247947	30.7759
172.8694	0.248155	30.7713
172.9194	0.248389	30.7664
172.9694	0.248632	30.7612
173.0271	0.248837	30.7549
173.0771	0.249035	30.7502
173.1271	0.249248	30.7451
173.1771	0.249457	30.7398
173.2190	0.249649	30.7358
173.2690	0.249801	30.7313
173.3190	0.249921	30.7259
173.3690	0.250091	30.7210
173.4270	0.250296	30.7153
173.4770	0.250517	30.7101
173.5270	0.250728	30.7053
173.5770	0.250906	30.7002
173.6189	0.250957	30.6961
173.6689	0.250860	30.6913
173.7189	0.250912	30.6861
173.7689	0.251070	30.6814
173.8268	0.251222	30.6751
173.8768	0.251356	30.6702
173.9268	0.251510	30.6652
173.9768	0.251678	30.6599
174.0187	0.251863	30.6561
174.0687	0.252053	30.6514
174.1187	0.252238	30.6463
174.1687	0.252398	30.6413
174.2266	0.252542	30.6355
174.2766	0.252666	30.6301
174.3266	0.252783	30.6256
174.3766	0.252935	30.6203
174.4185	0.253103	30.6159
174.4685	0.253304	30.6107
174.5185	0.253476	30.6061
174.5685	0.253620	30.6013
174.6265	0.253770	30.5954
174.6765	0.253912	30.5904
174.7265	0.253807	30.5855
174.7765	0.253513	30.5804
174.8184	0.253519	30.5763
174.8684	0.253665	30.5710
174.9184	0.253809	30.5660
174.9684	0.253937	30.5612
175.0263	0.254062	30.5550
175.0763	0.254259	30.5505
175.1263	0.254476	30.5451
175.1763	0.254668	30.5403
175.2182	0.254839	30.5363
175.2682	0.255013	30.5308
175.3182	0.255222	30.5260
175.3682	0.255414	30.5209
175.4101	0.255574	30.5166
175.4601	0.255753	30.5118
175.5101	0.255925	30.5073
175.5601	0.256114	30.5018
175.6180	0.256308	30.4961
175.6680	0.256525	30.4911
175.7180	0.256707	30.4859
175.7680	0.256853	30.4811
175.8100	0.256835	30.4767
175.8600	0.256768	30.4718
175.9100	0.256882	30.4666
175.9600	0.257064	30.4613
176.0179	0.257241	30.4561
176.0679	0.257423	30.4513
176.1179	0.257595	30.4461
176.1679	0.257770	30.4411
176.2098	0.257926	30.4370
176.2598	0.258080	30.4318
176.3098	0.258236	30.4272
176.3598	0.258408	30.4219
176.4179	0.258584	30.4164
176.4679	0.258777	30.4115
176.5179	0.258988	30.4061
176.5679	0.259207	30.4016
176.6097	0.259418	30.3971
176.6597	0.259622	30.3920
176.7097	0.259817	30.3870
176.7597	0.259975	30.3819
176.8175	0.260111	30.3764
176.8675	0.260226	30.3711
176.9175	0.260338	30.3663
176.9675	0.260468	30.3613
177.0094	0.260646	30.3567
177.0594	0.260824	30.3522
177.1094	0.260989	30.3467
177.1594	0.261167	30.3417
177.2174	0.261351	30.3363
177.2674	0.261534	30.3314
177.3174	0.261710	30.3262
177.3674	0.261878	30.3214
177.4093	0.262020	30.3169
177.4593	0.262180	30.3118
177.5093	0.262371	30.3071
177.5593	0.262564	30.3016
177.6172	0.262754	30.2964
177.6672	0.262949	30.2910
177.7172	0.263123	30.2860
177.7672	0.263281	30.2810
177.8091	0.263429	30.2765
177.8591	0.263575	30.2717
177.9091	0.263727	30.2672
177.9591	0.263879	30.2622
178.0170	0.264049	30.2559
178.0670	0.264244	30.2506
178.1170	0.264355	30.2460
178.1670	0.264122	30.2412
178.2090	0.263936	30.2370
178.2590	0.264037	30.2319
178.3090	0.264228	30.2271
178.3590	0.264449	30.2218
178.4169	0.264674	30.2163
178.4669	0.264880	30.2115
178.5169	0.265079	30.2064
178.5669	0.265264	30.2012
178.6088	0.265454	30.1972
178.6588	0.265636	30.1921
178.7088	0.265817	30.1873
178.7588	0.266005	30.1823
178.8007	0.266196	30.1776
178.8507	0.266366	30.1731
178.9007	0.266530	30.1683
178.9507	0.266697	30.1631
179.0086	0.266877	30.1567
179.0586	0.267078	30.1520
179.1086	0.267258	30.1465
179.1586	0.267368	30.1419
179.2006	0.267542	30.1380
179.2506	0.267826	30.1332
179.3006	0.268128	30.1280
179.3506	0.268418	30.1233
179.4085	0.268701	30.1173
179.4585	0.268989	30.1124
179.5085	0.269285	30.1073
179.5585	0.269583	30.1020
179.6004	0.269883	30.0982
179.6504	0.270175	30.0929
179.7004	0.270455	30.0879
179.7504	0.270730	30.0832
179.8082	0.271004	30.0770
179.8582	0.271288	30.0723
179.9082	0.271561	30.0670
179.9582	0.271833	30.0621
180.0002	0.272111	30.0580
180.0502	0.272388	30.0528
180.1002	0.272636	30.0480
180.1502	0.272838	30.0427
180.2081	0.273001	30.0371
180.2581	0.273224	30.0323
180.3081	0.273483	30.0270
180.3581	0.273769	30.0225
180.4000	0.274040	30.0181
180.4500	0.274314	30.0130
180.5000	0.274588	30.0082
180.5500	0.274855	30.0028
180.6080	0.275135	29.9974
180.6580	0.275437	29.9922
180.7080	0.275713	29.9872
180.7580	0.275980	29.9822
180.7999	0.276240	29.9779
180.8499	0.276511	29.9732
180.8999	0.276781	29.9678
180.9499	0.277067	29.9629
181.0078	0.277328	29.9572
181.0578	0.277594	29.9518
181.1078	0.277859	29.9474
181.1578	0.278131	29.9419
181.1998	0.278397	29.9377
181.2498	0.278646	29.9328
181.2998	0.278889	29.9276
181.3498	0.279140	29.9227
181.4079	0.279402	29.9176
181.4579	0.279655	29.9124
181.5079	0.279919	29.9071
181.5579	0.280178	29.9018
181.5999	0.280432	29.8981
181.6499	0.280689	29.8934
181.6999	0.280940	29.8883
181.7499	0.281204	29.8832
181.7917	0.281465	29.8793
181.8417	0.281731	29.8741
181.8917	0.281992	29.8687
181.9417	0.282226	29.8636
181.9994	0.282463	29.8580
182.0494	0.282714	29.8528
182.0994	0.282953	29.8481
182.1494	0.283188	29.8429
182.1914	0.283401	29.8388
182.2414	0.283525	29.8340
182.2914	0.283667	29.8293
182.3414	0.283906	29.8241
182.3997	0.284149	29.8177
182.4497	0.284411	29.8128
182.4997	0.284678	29.8082
182.5497	0.284952	29.8033
182.5912	0.285226	29.7987
182.6412	0.285485	29.7939
182.6912	0.285742	29.7889
182.7412	0.286010	29.7837
182.7991	0.286278	29.7785
182.8491	0.286545	29.7730
182.8991	0.286815	29.7684
182.9491	0.287078	29.7635
182.9915	0.287336	29.7590
183.0415	0.287585	29.7532
183.0915	0.287840	29.7487
183.1415	0.288094	29.7441
183.1989	0.288351	29.7383
183.2489	0.288601	29.7333
183.2989	0.288856	29.7283
183.3489	0.289122	29.7229
183.3908	0.289373	29.7191
183.4408	0.289598	29.7142
183.4908	0.289815	29.7088
183.5408	0.290056	29.7036
183.5988	0.290313	29.6981
183.6488	0.290577	29.6935
183.6988	0.290830	29.6885
183.7488	0.291078	29.6832
183.7907	0.291331	29.6786
183.8407	0.291584	29.6741
183.8907	0.291836	29.6689
183.9407	0.292087	29.6637
183.9986	0.292324	29.6580
184.0486	0.292567	29.6528
184.0986	0.292748	29.6481
184.1486	0.292878	29.6430
184.1905	0.293084	29.6389
184.2405	0.293317	29.6339
184.2905	0.293583	29.6284
184.3405	0.293857	29.6239
184.3988	0.294110	29.6184
184.4488	0.294357	29.6134
184.4988	0.294613	29.6081
184.5488	0.294874	29.6028
184.5904	0.295146	29.5991
184.6404	0.295417	29.5938
184.6904	0.295671	29.5888
184.7404	0.295908	29.5839
184.7983	0.296151	29.5779
184.8483	0.296413	29.5731
184.8983	0.296672	29.5679
184.9483	0.296921	29.5631
184.9902	0.297169	29.5591
185.0402	0.297426	29.5542
185.0902	0.297696	29.5491
185.1402	0.297953	29.5442
185.1821	0.298199	29.5399
185.2321	0.298448	29.5347
185.2821	0.298707	29.5299
185.3321	0.298963	29.5243
185.3900	0.299226	29.5190
185.4400	0.299478	29.5140
185.4900	0.299705	29.5090
185.5400	0.299934	29.5044
185.5820	0.300177	29.4998
185.6320	0.300422	29.4945
185.6820	0.300653	29.4895
185.7320	0.300886	29.4849
185.7899	0.301128	29.4793
185.8399	0.301367	29.4740
185.8899	0.301606	29.4693
