Time(s)	Force(lb)	Position(mm)
185.5662	0.303933	29.5016
185.6081	0.304180	29.4976
185.6581	0.304423	29.4922
185.7081	0.304689	29.4877
185.7581	0.304955	29.4824
185.8160	0.305210	29.4768
185.8660	0.305463	29.4719
185.9160	0.305713	29.4666
185.9660	0.305980	29.4619
186.0080	0.306232	29.4575
186.0580	0.306481	29.4525
186.1080	0.306732	29.4476
186.1580	0.306969	29.4425
186.2159	0.307209	29.4370
186.2659	0.307466	29.4315
186.3159	0.307717	29.4268
186.3659	0.307953	29.4218
186.4081	0.308194	29.4173
186.4581	0.308447	29.4127
186.5081	0.308692	29.4074
186.5581	0.308938	29.4024
186.6161	0.309189	29.3967
186.6661	0.309430	29.3916
186.7161	0.309661	29.3869
186.7661	0.309903	29.3815
186.8076	0.310146	29.3775
186.8576	0.310375	29.3724
186.9076	0.310610	29.3672
186.9576	0.310857	29.3627
187.0160	0.311094	29.3565
187.0660	0.311336	29.3518
187.1160	0.311579	29.3468
187.1660	0.311816	29.3417
187.2075	0.312051	29.3380
187.2575	0.312292	29.3326
187.3075	0.312523	29.3277
187.3575	0.312767	29.3229
187.3994	0.312996	29.3185
187.4494	0.313215	29.3138
187.4994	0.313442	29.3088
187.5494	0.313638	29.3034
187.6073	0.313652	29.2973
187.6573	0.313711	29.2925
187.7073	0.313914	29.2873
187.7573	0.314157	29.2825
187.7992	0.314396	29.2782
187.8492	0.314648	29.2731
187.8992	0.314905	29.2683
187.9492	0.315169	29.2636
188.0071	0.315428	29.2577
188.0571	0.315677	29.2527
188.1071	0.315937	29.2477
188.1571	0.316186	29.2426
188.1991	0.316432	29.2387
188.2491	0.316681	29.2333
188.2991	0.316924	29.2283
188.3491	0.317169	29.2236
188.4070	0.317394	29.2174
188.4570	0.317630	29.2129
188.5070	0.317867	29.2075
188.5570	0.318100	29.2028
188.5989	0.318335	29.1988
188.6489	0.318572	29.1933
188.6989	0.318823	29.1884
188.7489	0.319073	29.1834
188.8068	0.319304	29.1777
188.8568	0.319527	29.1727
188.9068	0.319752	29.1676
188.9568	0.319981	29.1629
188.9987	0.320206	29.1584
189.0487	0.320437	29.1535
189.0987	0.320664	29.1486
189.1487	0.320897	29.1432
189.2067	0.321134	29.1381
189.2567	0.321357	29.1327
189.3067	0.321574	29.1277
189.3567	0.321813	29.1226
189.3985	0.322059	29.1182
189.4485	0.322298	29.1136
189.4985	0.322523	29.1085
189.5485	0.322746	29.1036
189.6065	0.322969	29.0979
189.6565	0.323218	29.0926
189.7065	0.323463	29.0873
189.7565	0.323696	29.0825
189.7986	0.323929	29.0783
189.8486	0.324167	29.0732
189.8986	0.324410	29.0684
189.9486	0.324647	29.0629
190.0064	0.324886	29.0575
190.0564	0.325136	29.0528
190.1064	0.325381	29.0478
190.1564	0.325620	29.0426
190.1983	0.325839	29.0387
190.2483	0.326054	29.0336
190.2983	0.326273	29.0286
190.3483	0.326494	29.0235
190.4062	0.326713	29.0175
190.4562	0.326927	29.0130
190.5062	0.327134	29.0076
190.5562	0.327353	29.0029
190.5981	0.327578	28.9987
190.6481	0.327805	28.9933
190.6981	0.328038	28.9885
190.7481	0.328271	28.9834
190.7900	0.328509	28.9792
190.8400	0.328746	28.9744
190.8900	0.328983	28.9691
190.9400	0.329218	28.9643
190.9980	0.329453	28.9581
191.0480	0.329686	28.9533
191.0980	0.329917	28.9485
191.1480	0.330152	28.9432
191.1899	0.330384	28.9393
191.2399	0.330627	28.9347
191.2899	0.330872	28.9297
191.3399	0.331105	28.9243
191.3978	0.331346	28.9182
191.4478	0.331586	28.9135
191.4978	0.331804	28.9084
191.5478	0.332025	28.9035
191.5901	0.332259	28.8994
191.6401	0.332479	28.8943
191.6901	0.332700	28.8895
191.7401	0.332938	28.8842
191.7976	0.333167	28.8785
191.8476	0.333390	28.8736
191.8976	0.333590	28.8683
191.9476	0.333785	28.8637
191.9895	0.333994	28.8592
192.0395	0.334221	28.8542
192.0895	0.334438	28.8494
192.1395	0.334648	28.8442
192.1974	0.334853	28.8388
192.2474	0.335072	28.8337
192.2974	0.335295	28.8288
192.3474	0.335514	28.8238
192.3894	0.335745	28.8192
192.4394	0.335980	28.8148
192.4894	0.336209	28.8095
192.5394	0.336442	28.8045
192.5973	0.336675	28.7989
192.6473	0.336898	28.7936
192.6973	0.337127	28.7882
192.7473	0.337354	28.7836
192.7893	0.337571	28.7797
192.8393	0.337796	28.7750
192.8893	0.338021	28.7697
192.9393	0.338250	28.7643
192.9972	0.338473	28.7588
193.0472	0.338692	28.7537
193.0972	0.338919	28.7485
193.1472	0.339161	28.7437
193.1891	0.339402	28.7393
193.2391	0.339635	28.7345
193.2891	0.339876	28.7296
193.3391	0.340113	28.7244
193.3970	0.340348	28.7188
193.4470	0.340596	28.7133
193.4970	0.340837	28.7087
193.5470	0.341070	28.7035
193.5889	0.341293	28.6991
193.6389	0.341431	28.6945
193.6889	0.341534	28.6899
193.7389	0.341749	28.6847
193.7968	0.341984	28.6786
193.8468	0.342213	28.6736
193.8968	0.342452	28.6689
193.9468	0.342690	28.6635
193.9887	0.342917	28.6594
194.0387	0.343135	28.6544
194.0887	0.343346	28.6492
194.1387	0.343559	28.6446
194.1807	0.343780	28.6401
194.2307	0.344001	28.6353
194.2807	0.344214	28.6304
194.3307	0.344439	28.6250
194.3886	0.344652	28.6198
194.4386	0.344842	28.6144
194.4886	0.345031	28.6094
194.5386	0.345238	28.6044
194.5805	0.345446	28.6001
194.6305	0.345655	28.5953
194.6805	0.345878	28.5902
194.7305	0.346101	28.5854
194.7884	0.346316	28.5796
194.8384	0.346531	28.5744
194.8884	0.346748	28.5698
194.9384	0.346971	28.5644
194.9803	0.347206	28.5604
195.0303	0.347287	28.5556
195.0803	0.347246	28.5502
195.1303	0.347380	28.5455
195.1883	0.347585	28.5396
195.2383	0.347808	28.5348
195.2883	0.348031	28.5298
195.3383	0.348250	28.5247
195.3802	0.348473	28.5208
195.4302	0.348706	28.5154
195.4802	0.348961	28.5105
195.5302	0.349212	28.5057
195.5880	0.349450	28.4994
195.6380	0.349673	28.4942
