Time(s)	Force(lb)	Position(mm)
139.4391	0.183104	34.1144
139.4967	0.183281	34.1084
139.5467	0.183463	34.1037
139.5967	0.183629	34.0983
139.6467	0.183781	34.0937
139.6886	0.183968	34.0894
139.7386	0.184181	34.0841
139.7886	0.184379	34.0796
139.8386	0.184552	34.0742
139.8965	0.184718	34.0685
139.9465	0.184882	34.0634
139.9965	0.185048	34.0584
140.0465	0.185210	34.0536
140.0884	0.185360	34.0491
140.1384	0.185510	34.0443
140.1884	0.185642	34.0396
140.2384	0.185721	34.0347
140.2966	0.185695	34.0286
140.3466	0.185715	34.0240
140.3966	0.185861	34.0188
140.4466	0.186021	34.0138
140.4882	0.186173	34.0097
140.5382	0.186333	34.0042
140.5882	0.186485	33.9991
140.6382	0.186613	33.9942
140.6961	0.186749	33.9884
140.7461	0.186901	33.9834
140.7961	0.187059	33.9785
140.8461	0.187239	33.9730
140.8880	0.187450	33.9692
140.9380	0.187645	33.9646
140.9880	0.187795	33.9597
141.0380	0.187910	33.9545
141.0960	0.188032	33.9491
141.1460	0.188144	33.9438
141.1960	0.188006	33.9384
141.2460	0.187657	33.9333
141.2879	0.187704	33.9294
141.3379	0.187900	33.9242
141.3879	0.188091	33.9194
141.4379	0.188261	33.9144
141.4958	0.188405	33.9086
141.5458	0.188529	33.9039
141.5958	0.188664	33.8985
141.6458	0.188823	33.8932
141.6877	0.188985	33.8891
141.7377	0.189141	33.8843
141.7877	0.189305	33.8791
141.8377	0.189475	33.8743
141.8956	0.189642	33.8688
141.9456	0.189787	33.8637
141.9956	0.189952	33.8586
142.0456	0.190150	33.8538
142.0875	0.190349	33.8494
142.1375	0.190519	33.8446
142.1875	0.190673	33.8395
142.2375	0.190825	33.8344
142.2954	0.190963	33.8290
142.3454	0.190939	33.8236
142.3954	0.190894	33.8189
142.4454	0.191018	33.8138
142.4874	0.191190	33.8093
142.5374	0.191369	33.8039
142.5874	0.191527	33.7994
142.6374	0.191679	33.7947
142.6793	0.191829	33.7906
142.7293	0.191952	33.7853
142.7793	0.192080	33.7805
142.8293	0.192220	33.7754
142.8872	0.192368	33.7697
142.9372	0.192514	33.7646
142.9872	0.192637	33.7594
143.0372	0.192723	33.7547
143.0791	0.192798	33.7502
143.1291	0.192907	33.7455
143.1791	0.192950	33.7406
143.2291	0.192686	33.7353
143.2906	0.192575	33.7300
143.3406	0.192694	33.7235
143.3906	0.192848	33.7191
143.4406	0.192994	33.7143
143.4790	0.193128	33.7104
143.5290	0.193268	33.7058
143.5790	0.193444	33.7006
143.6290	0.193617	33.6952
143.6869	0.193783	33.6892
143.7369	0.193937	33.6843
143.7869	0.194093	33.6791
143.8369	0.194259	33.6744
143.8788	0.194419	33.6699
143.9288	0.194577	33.6648
143.9788	0.194735	33.6603
144.0288	0.194891	33.6556
144.0867	0.195072	33.6496
144.1367	0.195240	33.6447
144.1867	0.195366	33.6398
144.2367	0.195500	33.6346
144.2787	0.195660	33.6299
144.3287	0.195834	33.6252
144.3787	0.196010	33.6202
144.4287	0.196130	33.6152
144.4867	0.196094	33.6096
144.5367	0.196120	33.6045
144.5867	0.196274	33.5996
144.6367	0.196452	33.5949
144.6785	0.196647	33.5907
144.7285	0.196821	33.5855
144.7785	0.196991	33.5809
144.8285	0.197172	33.5757
144.8864	0.197344	33.5694
144.9364	0.197506	33.5643
144.9864	0.197683	33.5594
145.0364	0.197857	33.5542
145.0794	0.198009	33.5501
145.1294	0.198155	33.5449
145.1794	0.198323	33.5399
145.2294	0.198500	33.5351
145.2863	0.198684	33.5290
145.3363	0.198856	33.5246
145.3863	0.199047	33.5201
145.4363	0.199122	33.5151
145.4785	0.198751	33.5107
145.5285	0.198534	33.5053
145.5785	0.198670	33.5008
145.6285	0.198842	33.4957
145.6701	0.198980	33.4913
145.7201	0.199126	33.4866
145.7701	0.199290	33.4814
145.8201	0.199479	33.4760
145.8781	0.199663	33.4703
145.9281	0.199841	33.4655
145.9781	0.200028	33.4601
146.0281	0.200225	33.4553
146.0702	0.200419	33.4509
146.1202	0.200600	33.4459
146.1702	0.200764	33.4411
146.2202	0.200936	33.4359
146.2779	0.201123	33.4304
146.3279	0.201325	33.4258
146.3779	0.201508	33.4208
146.4279	0.201674	33.4155
146.4698	0.201832	33.4109
146.5198	0.201832	33.4065
146.5698	0.201627	33.4014
146.6198	0.201579	33.3963
146.6777	0.201684	33.3907
146.7277	0.201877	33.3856
146.7777	0.202063	33.3808
146.8277	0.202185	33.3757
146.8696	0.202327	33.3712
146.9196	0.202489	33.3659
146.9696	0.202663	33.3612
147.0196	0.202876	33.3559
147.0781	0.203089	33.3501
147.1281	0.203255	33.3455
147.1781	0.203397	33.3407
147.2281	0.203531	33.3353
147.2695	0.203683	33.3308
147.3195	0.203861	33.3260
147.3695	0.204021	33.3214
147.4195	0.204094	33.3167
147.4774	0.204125	33.3106
147.5274	0.204234	33.3050
147.5774	0.204396	33.3005
147.6274	0.204556	33.2955
147.6693	0.204718	33.2911
147.7193	0.204868	33.2865
147.7693	0.205037	33.2813
147.8193	0.205191	33.2765
147.8772	0.205341	33.2708
147.9272	0.205497	33.2656
147.9772	0.205657	33.2600
148.0272	0.205785	33.2553
148.0692	0.205645	33.2514
148.1192	0.205201	33.2466
148.1692	0.205124	33.2411
148.2192	0.205270	33.2360
148.2773	0.205444	33.2303
148.3273	0.205647	33.2256
148.3773	0.205864	33.2206
148.4273	0.206064	33.2157
148.4690	0.206261	33.2117
148.5190	0.206429	33.2066
148.5690	0.206567	33.2013
148.6190	0.206703	33.1961
148.6769	0.206859	33.1906
148.7269	0.207035	33.1853
148.7769	0.207214	33.1807
148.8269	0.207392	33.1756
148.8688	0.207534	33.1713
148.9188	0.207658	33.1665
148.9688	0.207769	33.1609
149.0188	0.207777	33.1563
149.0607	0.207708	33.1522
149.1107	0.207779	33.1469
149.1607	0.207903	33.1425
149.2107	0.208047	33.1372
149.2687	0.208215	33.1309
149.3187	0.208381	33.1260
149.3687	0.208543	33.1214
149.4187	0.208708	33.1166
149.4605	0.208876	33.1123
149.5105	0.209056	33.1074
149.5605	0.209259	33.1025
149.6105	0.209445	33.0974
149.6685	0.209614	33.0909
149.7185	0.209788	33.0863
149.7685	0.209960	33.0812
149.8185	0.210112	33.0762
149.8604	0.210244	33.0721
149.9104	0.210145	33.0668
149.9604	0.209904	33.0620
150.0104	0.209938	33.0572
150.0683	0.210084	33.0513
150.1183	0.210222	33.0463
150.1683	0.210335	33.0414
150.2183	0.210457	33.0361
150.2602	0.210611	33.0321
150.3102	0.210743	33.0271
150.3602	0.210883	33.0219
150.4102	0.211045	33.0174
150.4686	0.211227	33.0119
150.5186	0.211432	33.0068
150.5686	0.211610	33.0016
150.6186	0.211748	32.9962
150.6600	0.211754	32.9917
150.7100	0.211600	32.9871
150.7600	0.211641	32.9824
150.8100	0.211807	32.9775
150.8680	0.211973	32.9714
150.9180	0.212143	32.9660
150.9680	0.212342	32.9615
151.0180	0.212527	32.9567
151.0599	0.212695	32.9524
151.1099	0.212847	32.9472
151.1599	0.212985	32.9428
151.2099	0.213118	32.9374
151.2678	0.213273	32.9312
151.3178	0.213429	32.9262
151.3678	0.213595	32.9215
151.4178	0.213755	32.9166
151.4597	0.213901	32.9122
151.5097	0.214037	32.9074
151.5597	0.214162	32.9025
151.6097	0.214272	32.8974
151.6676	0.214221	32.8918
151.7176	0.214219	32.8864
151.7676	0.214369	32.8811
151.8176	0.214531	32.8763
151.8595	0.214679	32.8724
151.9095	0.214825	32.8672
151.9595	0.215002	32.8624
152.0095	0.215182	32.8571
152.0675	0.215352	32.8514
152.1175	0.215525	32.8465
152.1675	0.215719	32.8411
152.2175	0.215910	32.8366
152.2594	0.216116	32.8326
152.3094	0.216307	32.8275
152.3594	0.216475	32.8225
152.4094	0.216621	32.8177
152.4513	0.216747	32.8131
152.5013	0.216864	32.8083
152.5513	0.216816	32.8035
152.6013	0.216631	32.7982
152.6594	0.216662	32.7922
152.7094	0.216850	32.7874
152.7594	0.217097	32.7822
152.8094	0.217333	32.7771
152.8512	0.217547	32.7732
152.9012	0.217736	32.7684
152.9512	0.217892	32.7632
153.0012	0.218046	32.7583
153.0591	0.218214	32.7523
153.1091	0.218342	32.7471
153.1591	0.218472	32.7425
153.2091	0.218638	32.7370
153.2510	0.218804	32.7331
153.3010	0.218956	32.7281
153.3510	0.219129	32.7229
153.4010	0.219331	32.7185
153.4589	0.219512	32.7122
153.5089	0.219658	32.7074
153.5589	0.219830	32.7023
153.6089	0.219984	32.6973
153.6508	0.220008	32.6933
153.7008	0.219702	32.6882
153.7508	0.219595	32.6833
153.8008	0.219725	32.6782
153.8588	0.219897	32.6723
153.9088	0.220095	32.6676
153.9588	0.220284	32.6621
154.0088	0.220428	32.6576
154.0507	0.220552	32.6534
154.1007	0.220675	32.6482
154.1507	0.220823	32.6435
154.2007	0.221006	32.6382
154.2586	0.221233	32.6326
154.3086	0.221484	32.6275
154.3586	0.221695	32.6224
154.4086	0.221871	32.6175
154.4505	0.222019	32.6129
154.5005	0.222159	32.6082
154.5505	0.222299	32.6033
154.6005	0.222398	32.5981
154.6584	0.222185	32.5929
154.7084	0.221958	32.5876
154.7584	0.222088	32.5822
154.8084	0.222313	32.5773
154.8504	0.222564	32.5734
154.9004	0.222810	32.5680
154.9504	0.223029	32.5633
155.0004	0.223199	32.5580
155.0583	0.223351	32.5522
155.1083	0.223515	32.5477
155.1583	0.223687	32.5429
155.2083	0.223876	32.5375
155.2502	0.224079	32.5331
155.3002	0.224289	32.5280
155.3502	0.224486	32.5233
155.4002	0.224652	32.5181
155.4421	0.224824	32.5141
155.4921	0.225009	32.5094
155.5421	0.225175	32.5046
155.5921	0.225145	32.4995
155.6500	0.224934	32.4931
155.7000	0.224977	32.4885
155.7500	0.225139	32.4833
155.8000	0.225321	32.4782
155.8419	0.225495	32.4741
155.8919	0.225660	32.4688
155.9419	0.225824	32.4639
155.9919	0.226004	32.4589
156.0499	0.226170	32.4531
156.0999	0.226337	32.4483
156.1499	0.226503	32.4429
156.1999	0.226645	32.4384
156.2418	0.226797	32.4342
156.2918	0.226906	32.4290
156.3418	0.226825	32.4243
156.3918	0.226799	32.4188
156.4497	0.226904	32.4134
156.4997	0.227030	32.4081
156.5497	0.227151	32.4030
156.5997	0.227316	32.3982
156.6417	0.227506	32.3938
156.6917	0.227689	32.3890
156.7417	0.227863	32.3840
156.7917	0.228049	32.3789
156.8496	0.228204	32.3734
156.8996	0.228339	32.3688
156.9496	0.228520	32.3636
156.9996	0.228702	32.3582
157.0415	0.228852	32.3539
157.0915	0.228984	32.3493
157.1415	0.229087	32.3439
157.1915	0.229179	32.3391
157.2494	0.229278	32.3333
157.2994	0.229391	32.3283
157.3494	0.229564	32.3235
157.3994	0.229754	32.3183
157.4413	0.229937	32.3143
157.4913	0.230109	32.3091
157.5413	0.230275	32.3038
157.5913	0.230423	32.2993
157.6492	0.230571	32.2939
157.6992	0.230739	32.2885
157.7492	0.230893	32.2836
157.7992	0.231021	32.2787
157.8412	0.231137	32.2743
157.8912	0.231281	32.2689
157.9412	0.231445	32.2641
157.9912	0.231631	32.2590
158.0492	0.231834	32.2531
158.0992	0.232026	32.2482
158.1492	0.232203	32.2432
158.1992	0.232383	32.2384
158.2413	0.232556	32.2345
158.2913	0.232701	32.2296
158.3413	0.232845	32.2244
158.3913	0.233004	32.2190
158.4489	0.233129	32.2135
158.4989	0.233235	32.2082
158.5489	0.233338	32.2031
158.5989	0.233480	32.1982
158.6409	0.233620	32.1939
158.6909	0.233762	32.1891
158.7409	0.233930	32.1841
158.7909	0.234106	32.1790
158.8328	0.234276	32.1750
158.8828	0.234443	32.1695
158.9328	0.234593	32.1647
158.9828	0.234743	32.1600
159.0407	0.234878	32.1545
159.0907	0.234735	32.1494
159.1407	0.234404	32.1439
159.1907	0.234376	32.1393
159.2326	0.234451	32.1351
159.2826	0.234572	32.1298
159.3326	0.234716	32.1250
159.3826	0.234876	32.1198
159.4405	0.235061	32.1142
159.4905	0.235278	32.1093
159.5405	0.235503	32.1043
159.5905	0.235679	32.0995
159.6324	0.235744	32.0949
159.6824	0.232951	32.0901
159.7324	0.225696	32.0851
159.7824	0.224006	32.0798
159.8403	0.224626	32.0745
159.8903	0.225202	32.0690
159.9403	0.225733	32.0642
159.9903	0.226231	32.0591
160.0329	0.226718	32.0548
160.0829	0.227176	32.0500
160.1329	0.227638	32.0449
160.1829	0.228084	32.0400
160.2402	0.228536	32.0341
160.2902	0.228956	32.0290
160.3402	0.229369	32.0245
160.3902	0.229774	32.0197
160.4322	0.230180	32.0153
160.4822	0.230547	32.0103
160.5322	0.230877	32.0054
160.5822	0.231163	32.0001
160.6401	0.231394	31.9946
160.6901	0.231583	31.9891
160.7401	0.231757	31.9844
160.7901	0.231917	31.9794
160.8321	0.232106	31.9750
160.8821	0.232347	31.9705
160.9321	0.232590	31.9651
160.9821	0.232823	31.9600
161.0399	0.233058	31.9541
161.0899	0.233285	31.9490
161.1399	0.233478	31.9442
161.1899	0.233699	31.9398
161.2318	0.233926	31.9352
161.2818	0.234131	31.9302
161.3318	0.234153	31.9254
161.3818	0.234045	31.9199
161.4397	0.234135	31.9145
161.4897	0.234321	31.9093
161.5397	0.234538	31.9043
161.5897	0.234745	31.8994
161.6316	0.234937	31.8951
161.6816	0.235132	31.8904
161.7316	0.235304	31.8850
161.7816	0.235487	31.8800
161.8395	0.235669	31.8744
161.8895	0.235841	31.8691
161.9395	0.236026	31.8646
161.9895	0.236251	31.8592
162.0314	0.236496	31.8550
162.0814	0.236731	31.8501
162.1314	0.236932	31.8448
162.1814	0.237110	31.8400
162.2234	0.237291	31.8358
162.2734	0.237477	31.8308
162.3234	0.237583	31.8261
162.3734	0.237564	31.8208
162.4313	0.237688	31.8154
162.4813	0.237897	31.8102
162.5313	0.238116	31.8053
162.5813	0.238365	31.8006
162.6232	0.238635	31.7960
162.6732	0.238888	31.7906
162.7232	0.239072	31.7856
162.7732	0.239218	31.7811
162.8311	0.239374	31.7756
162.8811	0.239593	31.7704
162.9311	0.239804	31.7649
162.9811	0.239997	31.7601
163.0230	0.240183	31.7562
163.0730	0.240351	31.7513
163.1230	0.240520	31.7458
163.1730	0.240688	31.7412
163.2310	0.240876	31.7353
163.2810	0.241057	31.7300
163.3310	0.241221	31.7250
163.3810	0.241371	31.7202
163.4233	0.241505	31.7161
163.4733	0.241659	31.7110
163.5233	0.241827	31.7059
163.5733	0.242008	31.7012
163.6308	0.242190	31.6953
163.6808	0.242378	31.6906
163.7308	0.242555	31.6853
163.7808	0.242739	31.6800
163.8227	0.242891	31.6756
163.8727	0.243007	31.6708
163.9227	0.243066	31.6663
163.9727	0.243051	31.6611
164.0306	0.243141	31.6553
164.0806	0.243321	31.6505
164.1306	0.243503	31.6451
164.1806	0.243668	31.6404
164.2225	0.243830	31.6361
164.2725	0.244037	31.6311
164.3225	0.244237	31.6262
164.3725	0.244432	31.6211
164.4305	0.244612	31.6158
164.4805	0.244687	31.6105
164.5305	0.244361	31.6052
164.5805	0.243929	31.6002
164.6224	0.243953	31.5963
164.6724	0.244132	31.5912
164.7224	0.244276	31.5862
164.7724	0.244529	31.5812
164.8303	0.244870	31.5752
164.8803	0.244993	31.5708
164.9303	0.245204	31.5652
164.9803	0.245350	31.5604
165.0222	0.245559	31.5562
165.0722	0.245500	31.5507
165.1222	0.245413	31.5459
165.1722	0.245389	31.5407
165.2141	0.245510	31.5366
165.2641	0.245828	31.5318
165.3141	0.246039	31.5265
165.3641	0.246191	31.5217
165.4221	0.246406	31.5164
165.4721	0.246475	31.5112
165.5221	0.246684	31.5061
165.5721	0.246945	31.5011
165.6141	0.247053	31.4968
165.6641	0.247081	31.4920
165.7141	0.247257	31.4869
165.7641	0.247428	31.4817
165.8219	0.247632	31.4762
165.8719	0.247864	31.4716
165.9219	0.248042	31.4662
165.9719	0.248228	31.4614
166.0138	0.248528	31.4573
166.0638	0.248808	31.4521
166.1138	0.249001	31.4472
166.1638	0.249171	31.4417
166.2217	0.249086	31.4362
166.2717	0.248987	31.4311
166.3217	0.249167	31.4260
166.3717	0.249380	31.4214
166.4137	0.249518	31.4168
166.4637	0.249730	31.4120
166.5137	0.249941	31.4070
166.5637	0.250128	31.4018
166.6216	0.250276	31.3962
166.6716	0.250414	31.3909
166.7216	0.250560	31.3862
166.7716	0.250782	31.3811
166.8135	0.251005	31.3768
166.8635	0.251194	31.3720
166.9135	0.251376	31.3673
166.9635	0.251551	31.3621
167.0214	0.251721	31.3564
167.0714	0.251881	31.3514
167.1214	0.251974	31.3463
167.1714	0.251942	31.3416
167.2134	0.252017	31.3370
167.2634	0.252193	31.3321
167.3134	0.252353	31.3273
167.3634	0.252471	31.3218
167.4213	0.252591	31.3166
167.4713	0.252755	31.3112
167.5213	0.252955	31.3057
167.5713	0.253166	31.3008
167.6132	0.253367	31.2970
167.6632	0.253555	31.2923
167.7132	0.253750	31.2871
167.7632	0.253951	31.2822
167.8211	0.254147	31.2765
167.8711	0.254322	31.2713
167.9211	0.254482	31.2667
167.9711	0.254638	31.2612
168.0130	0.254804	31.2572
168.0630	0.254974	31.2524
168.1130	0.255100	31.2470
168.1630	0.255179	31.2418
168.2209	0.255270	31.2362
168.2709	0.255394	31.2314
168.3209	0.255566	31.2265
168.3709	0.255828	31.2213
168.4128	0.255931	31.2166
168.4628	0.256037	31.2120
168.5128	0.256152	31.2074
168.5628	0.256304	31.2024
168.6048	0.256578	31.1978
168.6548	0.256683	31.1927
168.7048	0.256712	31.1878
168.7548	0.256859	31.1828
168.8127	0.256995	31.1769
168.8627	0.256839	31.1721
168.9127	0.256712	31.1666
168.9627	0.256671	31.1620
169.0046	0.256803	31.1581
169.0546	0.257054	31.1532
169.1046	0.257261	31.1480
169.1546	0.257354	31.1432
169.2125	0.257480	31.1373
169.2625	0.257589	31.1324
169.3125	0.257816	31.1273
169.3625	0.258068	31.1220
169.4044	0.258278	31.1182
169.4544	0.258420	31.1130
169.5044	0.258609	31.1077
169.5544	0.258763	31.1026
169.6124	0.258941	31.0972
169.6624	0.259144	31.0925
169.7124	0.259322	31.0875
169.7624	0.259484	31.0822
169.8047	0.259639	31.0777
169.8547	0.259677	31.0733
169.9047	0.259716	31.0679
169.9547	0.259793	31.0629
170.0122	0.259892	31.0571
170.0622	0.260050	31.0520
170.1122	0.260230	31.0472
170.1622	0.260397	31.0419
170.2041	0.260516	31.0378
170.2541	0.260733	31.0327
170.3041	0.260930	31.0274
170.3541	0.261155	31.0229
170.4121	0.261311	31.0174
170.4621	0.261505	31.0124
170.5121	0.261682	31.0075
170.5621	0.261416	31.0026
170.6039	0.261098	30.9983
170.6539	0.261053	30.9929
170.7039	0.261108	30.9879
170.7539	0.261309	30.9829
170.8184	0.261568	30.9764
170.8684	0.261816	30.9716
170.9184	0.261931	30.9664
170.9684	0.262142	30.9616
171.0037	0.262290	30.9579
171.0537	0.262533	30.9527
171.1037	0.262750	30.9481
171.1537	0.262872	30.9434
171.2117	0.262857	30.9376
171.2617	0.262961	30.9322
171.3117	0.263125	30.9271
171.3617	0.263301	30.9223
171.4039	0.263451	30.9180
171.4539	0.263547	30.9132
171.5039	0.263646	30.9084
171.5539	0.263843	30.9031
171.5955	0.264019	30.8985
171.6455	0.264167	30.8935
171.6955	0.264335	30.8889
171.7455	0.264499	30.8840
171.8036	0.264684	30.8778
171.8536	0.264895	30.8733
171.9036	0.265077	30.8679
171.9536	0.265170	30.8632
171.9954	0.265310	30.8591
172.0454	0.265478	30.8538
172.0954	0.265673	30.8491
172.1454	0.265847	30.8441
172.2033	0.265987	30.8379
172.2533	0.266038	30.8329
172.3033	0.265949	30.8282
172.3533	0.265934	30.8228
172.3955	0.266064	30.8188
172.4455	0.266196	30.8139
172.4955	0.266352	30.8089
172.5455	0.266530	30.8041
172.6031	0.266739	30.7980
172.6531	0.266944	30.7933
172.7031	0.267147	30.7882
172.7531	0.267349	30.7829
172.7950	0.267505	30.7785
172.8450	0.267702	30.7738
172.8950	0.267913	30.7686
172.9450	0.268107	30.7635
173.0030	0.268255	30.7579
173.0530	0.268409	30.7530
173.1030	0.268525	30.7478
173.1530	0.268604	30.7430
173.1952	0.268478	30.7387
173.2452	0.268452	30.7336
173.2952	0.268539	30.7288
173.3452	0.268732	30.7231
173.4028	0.268977	30.7179
173.4528	0.269166	30.7133
173.5028	0.269366	30.7083
173.5528	0.269701	30.7031
173.5950	0.269733	30.6988
173.6450	0.269875	30.6939
173.6950	0.270001	30.6891
173.7450	0.270161	30.6842
173.8026	0.270487	30.6781
173.8526	0.270732	30.6736
173.9026	0.270787	30.6683
173.9526	0.270919	30.6631
173.9946	0.271140	30.6589
174.0446	0.271186	30.6543
174.0946	0.271225	30.6488
174.1446	0.271237	30.6441
174.2025	0.271272	30.6383
174.2525	0.271527	30.6329
174.3025	0.271744	30.6276
174.3525	0.271910	30.6229
174.3944	0.272103	30.6190
174.4444	0.272243	30.6140
174.4944	0.272447	30.6089
174.5444	0.272701	30.6041
174.6023	0.272901	30.5978
174.6523	0.272916	30.5932
174.7023	0.272800	30.5878
174.7523	0.272711	30.5828
174.7942	0.272879	30.5790
174.8442	0.273063	30.5742
174.8942	0.273262	30.5691
174.9442	0.273380	30.5642
174.9862	0.273574	30.5601
175.0362	0.273745	30.5549
175.0862	0.273915	30.5501
175.1362	0.274063	30.5448
175.1946	0.274263	30.5387
175.2446	0.274464	30.5337
175.2946	0.274707	30.5289
175.3446	0.274926	30.5238
175.3861	0.275052	30.5198
175.4361	0.275078	30.5150
175.4861	0.275192	30.5101
175.5361	0.275370	30.5049
175.5939	0.275561	30.4995
175.6439	0.275729	30.4944
175.6939	0.275873	30.4890
175.7439	0.276076	30.4838
175.7858	0.276274	30.4799
175.8358	0.276493	30.4747
175.8858	0.276686	30.4698
175.9358	0.276872	30.4649
175.9937	0.277049	30.4591
176.0437	0.277219	30.4543
176.0937	0.277332	30.4489
176.1437	0.277436	30.4442
176.1861	0.277568	30.4398
176.2361	0.277734	30.4346
176.2861	0.277896	30.4302
176.3361	0.278097	30.4247
176.3936	0.278305	30.4193
176.4436	0.278484	30.4141
176.4936	0.278646	30.4090
176.5436	0.278798	30.4042
176.5855	0.278976	30.3998
176.6355	0.279151	30.3950
176.6855	0.279317	30.3901
176.7355	0.279463	30.3850
176.7934	0.279617	30.3787
176.8434	0.279757	30.3741
176.8934	0.279919	30.3687
176.9434	0.280091	30.3638
176.9854	0.280259	30.3597
177.0354	0.280385	30.3544
177.0854	0.280527	30.3497
177.1354	0.280655	30.3450
177.1937	0.280772	30.3392
177.2437	0.280902	30.3342
177.2937	0.281066	30.3294
177.3437	0.281230	30.3242
177.3852	0.281409	30.3202
177.4352	0.281581	30.3151
177.4852	0.281729	30.3097
177.5352	0.281913	30.3045
177.5931	0.282092	30.2989
177.6431	0.282276	30.2937
177.6931	0.282321	30.2888
177.7431	0.282013	30.2838
177.7851	0.281861	30.2792
177.8351	0.281924	30.2747
177.8851	0.282013	30.2701
177.9351	0.282157	30.2651
177.9930	0.282339	30.2592
178.0430	0.282526	30.2544
178.0930	0.282716	30.2493
178.1430	0.282917	30.2438
178.1849	0.283117	30.2395
178.2349	0.283278	30.2348
178.2849	0.283407	30.2302
178.3349	0.283531	30.2246
178.3768	0.283618	30.2207
178.4268	0.283693	30.2159
178.4768	0.283825	30.2106
178.5268	0.283965	30.2059
178.5850	0.284125	30.1999
178.6350	0.284311	30.1951
178.6850	0.284504	30.1900
178.7350	0.284690	30.1849
178.7769	0.284877	30.1810
178.8269	0.285070	30.1755
178.8769	0.285274	30.1706
178.9269	0.285465	30.1660
178.9846	0.285647	30.1605
179.0346	0.285809	30.1553
179.0846	0.285965	30.1498
179.1346	0.286130	30.1451
179.1765	0.286286	30.1410
179.2265	0.286432	30.1357
179.2765	0.286594	30.1310
179.3265	0.286740	30.1259
179.3844	0.286896	30.1203
179.4344	0.287080	30.1153
179.4844	0.287269	30.1100
179.5344	0.287472	30.1046
179.5763	0.287672	30.1006
179.6263	0.287847	30.0956
179.6763	0.288017	30.0905
179.7263	0.288209	30.0857
179.7842	0.288434	30.0804
179.8342	0.288647	30.0750
179.8842	0.288858	30.0701
179.9342	0.289053	30.0651
179.9761	0.289199	30.0607
180.0261	0.289328	30.0560
180.0761	0.289436	30.0508
180.1261	0.289537	30.0459
180.1841	0.289695	30.0401
180.2341	0.289841	30.0349
180.2841	0.289995	30.0302
180.3341	0.290200	30.0246
180.3761	0.290366	30.0208
180.4261	0.290431	30.0158
180.4761	0.290555	30.0105
180.5261	0.290780	30.0060
180.5840	0.291021	29.9999
180.6340	0.291219	29.9951
180.6840	0.291367	29.9901
180.7340	0.291487	29.9851
180.7758	0.291631	29.9811
180.8258	0.291747	29.9759
180.8758	0.291870	29.9711
180.9258	0.292014	29.9660
180.9838	0.292172	29.9600
181.0338	0.292211	29.9554
181.0838	0.292164	29.9499
181.1338	0.292257	29.9453
181.1757	0.292438	29.9412
181.2257	0.292642	29.9359
181.2757	0.292849	29.9313
181.3257	0.293058	29.9261
181.3676	0.293244	29.9216
181.4176	0.293411	29.9164
181.4676	0.293621	29.9120
181.5176	0.293851	29.9065
181.5755	0.294071	29.9009
181.6255	0.294256	29.8958
181.6755	0.294426	29.8907
181.7255	0.294605	29.8859
181.7675	0.294807	29.8816
181.8175	0.295016	29.8768
181.8675	0.295219	29.8718
181.9175	0.295395	29.8665
181.9754	0.295468	29.8613
182.0254	0.295442	29.8558
182.0754	0.295539	29.8506
182.1254	0.295677	29.8457
182.1673	0.295821	29.8415
182.2173	0.295971	29.8361
182.2673	0.296167	29.8316
182.3173	0.296372	29.8268
182.3752	0.296561	29.8209
182.4252	0.296769	29.8158
182.4752	0.296976	29.8109
182.5252	0.297171	29.8056
182.5671	0.297349	29.8015
182.6171	0.297485	29.7967
182.6671	0.297615	29.7918
182.7171	0.297795	29.7867
182.7751	0.297965	29.7813
182.8251	0.298067	29.7760
182.8751	0.298188	29.7712
182.9251	0.298359	29.7662
182.9670	0.298507	29.7617
183.0170	0.298638	29.7565
183.0670	0.298817	29.7518
183.1170	0.298991	29.7469
183.1749	0.299171	29.7412
183.2249	0.299336	29.7364
183.2749	0.299490	29.7309
183.3249	0.299599	29.7259
183.3668	0.299743	29.7218
183.4168	0.299911	29.7169
183.4668	0.300110	29.7117
183.5168	0.300303	29.7070
183.5747	0.300465	29.7010
183.6247	0.300530	29.6961
183.6747	0.300617	29.6913
183.7247	0.300734	29.6858
183.7666	0.300911	29.6815
183.8166	0.301079	29.6766
183.8666	0.301253	29.6716
183.9166	0.301438	29.6663
183.9748	0.301653	29.6610
184.0248	0.301853	29.6563
184.0748	0.302056	29.6511
184.1248	0.302267	29.6462
184.1665	0.302465	29.6422
184.2165	0.302644	29.6371
184.2665	0.302844	29.6317
184.3165	0.303039	29.6268
184.3745	0.303207	29.6211
184.4245	0.303361	29.6160
184.4745	0.303526	29.6112
184.5245	0.303702	29.6060
184.5663	0.303917	29.6020
184.6163	0.304136	29.5970
184.6663	0.304318	29.5917
184.7163	0.304494	29.5864
184.7582	0.304703	29.5823
184.8082	0.304916	29.5777
184.8582	0.305127	29.5729
184.9082	0.305348	29.5674
184.9662	0.305569	29.5618
185.0162	0.305733	29.5567
185.0662	0.305889	29.5518
185.1162	0.306019	29.5468
185.1581	0.306171	29.5424
185.2081	0.306315	29.5378
185.2581	0.306483	29.5324
185.3081	0.306641	29.5275
185.3660	0.306832	29.5218
185.4160	0.307044	29.5165
185.4660	0.307259	29.5120
185.5160	0.307428	29.5072
185.5583	0.307608	29.5029
185.6083	0.307756	29.4976
185.6583	0.307841	29.4922
185.7083	0.307890	29.4875
185.7661	0.307973	29.4814
185.8161	0.308050	29.4766
185.8661	0.308151	29.4719
