Time(s)	Force(lb)	Position(mm)
139.4638	0.201131	34.1116
139.5217	0.201289	34.1053
139.5717	0.201459	34.1009
139.6217	0.201597	34.0957
139.6717	0.201714	34.0903
139.7136	0.201806	34.0859
139.7636	0.201937	34.0811
139.8136	0.202108	34.0763
139.8636	0.202258	34.0713
139.9215	0.202393	34.0655
139.9715	0.202554	34.0606
140.0215	0.202738	34.0555
140.0715	0.202933	34.0507
140.1135	0.203113	34.0464
140.1635	0.203273	34.0413
140.2135	0.203441	34.0368
140.2635	0.203616	34.0313
140.3214	0.203778	34.0252
140.3714	0.203940	34.0203
140.4214	0.204098	34.0153
140.4714	0.204230	34.0101
140.5135	0.204337	34.0062
140.5635	0.204445	34.0015
140.6135	0.204575	33.9965
140.6635	0.204708	33.9915
140.7212	0.204822	33.9860
140.7712	0.204933	33.9807
140.8212	0.205071	33.9760
140.8712	0.205256	33.9706
140.9131	0.205430	33.9663
140.9631	0.205584	33.9617
141.0131	0.205732	33.9562
141.0631	0.205900	33.9516
141.1211	0.206048	33.9456
141.1711	0.206158	33.9406
141.2211	0.206071	33.9358
141.2711	0.205728	33.9307
141.3130	0.205704	33.9268
141.3630	0.205870	33.9218
141.4130	0.206042	33.9165
141.4630	0.206194	33.9111
141.5209	0.206364	33.9056
141.5709	0.206543	33.9004
141.6209	0.206691	33.8956
141.6709	0.206825	33.8907
141.7128	0.206977	33.8863
141.7628	0.207139	33.8815
141.8128	0.207262	33.8761
141.8628	0.207400	33.8712
141.9207	0.207564	33.8657
141.9707	0.207650	33.8604
142.0207	0.207516	33.8552
142.0707	0.207489	33.8504
142.1127	0.207678	33.8461
142.1627	0.207889	33.8410
142.2127	0.208065	33.8365
142.2627	0.208250	33.8318
142.3046	0.208452	33.8275
142.3546	0.208645	33.8225
142.4046	0.208813	33.8176
142.4546	0.208973	33.8123
142.5125	0.209121	33.8067
142.5625	0.209267	33.8014
142.6125	0.209401	33.7965
142.6625	0.209514	33.7918
142.7044	0.209462	33.7872
142.7544	0.209117	33.7819
142.8044	0.209066	33.7770
142.8544	0.209253	33.7724
142.9123	0.209456	33.7669
142.9623	0.209650	33.7616
143.0123	0.209827	33.7562
143.0623	0.209991	33.7515
143.1043	0.210155	33.7474
143.1543	0.210319	33.7421
143.2043	0.210459	33.7374
143.2543	0.210609	33.7321
143.3122	0.210781	33.7264
143.3622	0.210976	33.7215
143.4122	0.211102	33.7164
143.4622	0.211217	33.7117
143.5041	0.211361	33.7071
143.5541	0.211525	33.7022
143.6041	0.211687	33.6973
143.6541	0.211876	33.6920
143.7119	0.212040	33.6868
143.7619	0.212143	33.6814
143.8119	0.212241	33.6766
143.8619	0.212375	33.6716
143.9039	0.212520	33.6671
143.9539	0.212683	33.6625
144.0039	0.212837	33.6573
144.0539	0.213005	33.6524
144.1118	0.213175	33.6469
144.1618	0.213333	33.6418
144.2118	0.213479	33.6361
144.2618	0.213621	33.6314
144.3037	0.213729	33.6271
144.3537	0.213812	33.6221
144.4037	0.213879	33.6173
144.4537	0.213976	33.6121
144.5116	0.214106	33.6066
144.5616	0.214274	33.6019
144.6116	0.214420	33.5970
144.6616	0.214550	33.5917
144.7035	0.214657	33.5871
144.7535	0.214742	33.5825
144.8035	0.214779	33.5774
144.8535	0.214736	33.5722
144.9115	0.214606	33.5666
144.9615	0.214667	33.5614
145.0115	0.214827	33.5566
145.0615	0.214989	33.5514
145.1033	0.215147	33.5471
145.1533	0.215300	33.5423
145.2033	0.215452	33.5368
145.2533	0.215622	33.5323
145.2953	0.215800	33.5284
145.3453	0.215975	33.5236
145.3953	0.216139	33.5184
145.4453	0.216279	33.5128
145.5032	0.216404	33.5073
145.5532	0.216558	33.5026
145.6032	0.216708	33.4976
145.6532	0.216818	33.4923
145.6951	0.216909	33.4886
145.7451	0.217008	33.4834
145.7951	0.217104	33.4781
145.8451	0.217215	33.4730
145.9030	0.217402	33.4676
145.9530	0.217596	33.4627
146.0030	0.217785	33.4575
146.0530	0.217945	33.4526
146.0952	0.218058	33.4484
146.1452	0.218162	33.4432
146.1952	0.218271	33.4385
146.2452	0.218401	33.4331
146.3029	0.218549	33.4274
146.3529	0.218709	33.4224
146.4029	0.218869	33.4171
146.4529	0.219009	33.4126
146.4951	0.219129	33.4081
146.5451	0.219272	33.4032
146.5951	0.219418	33.3984
146.6451	0.219566	33.3931
146.7035	0.219676	33.3875
146.7535	0.219769	33.3823
146.8035	0.219881	33.3775
146.8535	0.219994	33.3727
146.8946	0.220112	33.3684
146.9446	0.220256	33.3630
146.9946	0.220418	33.3581
147.0446	0.220574	33.3531
147.1026	0.220736	33.3472
147.1526	0.220880	33.3424
147.2026	0.221006	33.3371
147.2526	0.221127	33.3323
147.2945	0.221237	33.3284
147.3445	0.221346	33.3235
147.3945	0.221472	33.3183
147.4445	0.221630	33.3136
147.5024	0.221780	33.3076
147.5524	0.221922	33.3028
147.6024	0.222062	33.2977
147.6524	0.222204	33.2923
147.6950	0.222362	33.2878
147.7450	0.222534	33.2830
147.7950	0.222633	33.2780
147.8450	0.222431	33.2729
147.9022	0.222183	33.2674
147.9522	0.222248	33.2619
148.0022	0.222390	33.2574
148.0522	0.222562	33.2528
148.0943	0.222741	33.2487
148.1443	0.222915	33.2436
148.1943	0.223089	33.2381
148.2443	0.223262	33.2334
148.3021	0.223408	33.2275
148.3521	0.223515	33.2223
148.4021	0.223614	33.2174
148.4521	0.223748	33.2121
148.4940	0.223910	33.2082
148.5440	0.224060	33.2032
148.5940	0.224192	33.1982
148.6440	0.224212	33.1934
148.6859	0.224182	33.1894
148.7359	0.224265	33.1844
148.7859	0.224445	33.1794
148.8359	0.224656	33.1746
148.8938	0.224847	33.1686
148.9438	0.225031	33.1632
148.9938	0.225212	33.1583
149.0438	0.225345	33.1532
149.0859	0.225457	33.1489
149.1359	0.225579	33.1442
149.1859	0.225718	33.1391
149.2359	0.225854	33.1342
149.2938	0.225986	33.1283
149.3438	0.226136	33.1231
149.3938	0.226292	33.1186
149.4438	0.226454	33.1131
149.4856	0.226637	33.1092
149.5356	0.226803	33.1044
149.5856	0.226953	33.0991
149.6356	0.227089	33.0937
149.6935	0.227226	33.0883
149.7435	0.227379	33.0837
149.7935	0.227537	33.0787
149.8435	0.227691	33.0734
149.8854	0.227826	33.0688
149.9354	0.227962	33.0642
149.9854	0.228094	33.0591
150.0354	0.228232	33.0539
150.0934	0.228370	33.0482
150.1434	0.228532	33.0429
150.1934	0.228716	33.0383
150.2434	0.228903	33.0331
150.2854	0.229061	33.0289
150.3354	0.229158	33.0241
150.3854	0.229053	33.0194
150.4354	0.228964	33.0143
150.4932	0.229049	33.0086
150.5432	0.229193	33.0036
150.5932	0.229324	32.9984
150.6432	0.229452	32.9935
150.6851	0.229610	32.9890
150.7351	0.229783	32.9842
150.7851	0.229931	32.9792
150.8351	0.230091	32.9739
150.8930	0.230279	32.9685
150.9430	0.230460	32.9630
150.9930	0.230632	32.9584
151.0430	0.230794	32.9534
151.0850	0.230966	32.9490
151.1350	0.231102	32.9444
151.1850	0.231226	32.9392
151.2350	0.231356	32.9343
151.2928	0.231443	32.9285
151.3428	0.231467	32.9235
151.3928	0.231422	32.9186
151.4428	0.231459	32.9131
151.4848	0.231611	32.9092
151.5348	0.231785	32.9042
151.5848	0.231974	32.8990
151.6348	0.232112	32.8945
151.6927	0.232227	32.8881
151.7427	0.232326	32.8833
151.7927	0.232430	32.8783
151.8427	0.232375	32.8732
151.8847	0.232187	32.8692
151.9347	0.232251	32.8641
151.9847	0.232393	32.8593
152.0347	0.232525	32.8542
152.0765	0.232671	32.8497
152.1265	0.232845	32.8452
152.1765	0.233024	32.8401
152.2265	0.233198	32.8348
152.2844	0.233389	32.8288
152.3344	0.233557	32.8241
152.3844	0.233670	32.8196
152.4344	0.233798	32.8143
152.4763	0.233954	32.8100
152.5263	0.234135	32.8051
152.5763	0.234325	32.7999
152.6263	0.234520	32.7952
152.6842	0.234690	32.7892
152.7342	0.234840	32.7843
152.7842	0.234988	32.7795
152.8342	0.235130	32.7747
152.8762	0.235286	32.7702
152.9262	0.235434	32.7656
152.9762	0.235584	32.7607
153.0262	0.235718	32.7555
153.0845	0.235833	32.7493
153.1345	0.235945	32.7445
153.1845	0.236085	32.7391
153.2345	0.236224	32.7343
153.2760	0.236356	32.7302
153.3260	0.236482	32.7250
153.3760	0.236632	32.7203
153.4260	0.236796	32.7149
153.4839	0.236944	32.7093
153.5339	0.237096	32.7042
153.5839	0.237258	32.6991
153.6339	0.237431	32.6946
153.6758	0.237589	32.6900
153.7258	0.237716	32.6852
153.7758	0.237797	32.6804
153.8258	0.237874	32.6750
153.8837	0.237964	32.6694
153.9337	0.238065	32.6642
153.9837	0.238166	32.6595
154.0337	0.238278	32.6545
154.0756	0.238403	32.6501
154.1256	0.238535	32.6454
154.1756	0.238633	32.6400
154.2256	0.238428	32.6352
154.2835	0.238053	32.6296
154.3335	0.238043	32.6244
154.3835	0.238168	32.6197
154.4335	0.238335	32.6143
154.4755	0.238505	32.6103
154.5255	0.238661	32.6054
154.5755	0.238823	32.6003
154.6255	0.238997	32.5955
154.6837	0.239196	32.5894
154.7337	0.239385	32.5845
154.7837	0.239539	32.5794
154.8337	0.239691	32.5742
154.8753	0.239822	32.5702
154.9253	0.239948	32.5657
154.9753	0.240080	32.5608
155.0253	0.240230	32.5555
155.0832	0.240396	32.5492
155.1332	0.240548	32.5438
155.1832	0.240658	32.5393
155.2332	0.240777	32.5348
155.2751	0.240949	32.5308
155.3251	0.241095	32.5254
155.3751	0.241205	32.5200
155.4251	0.241306	32.5154
155.4670	0.241430	32.5112
155.5170	0.241555	32.5058
155.5670	0.241697	32.5010
155.6170	0.241855	32.4957
155.6750	0.242001	32.4901
155.7250	0.242141	32.4851
155.7750	0.242265	32.4800
155.8250	0.242342	32.4752
155.8669	0.242348	32.4713
155.9169	0.242350	32.4662
155.9669	0.242427	32.4612
156.0169	0.242551	32.4563
156.0748	0.242717	32.4503
156.1248	0.242881	32.4456
156.1748	0.243041	32.4403
156.2248	0.243210	32.4350
156.2668	0.243353	32.4308
156.3168	0.243497	32.4260
156.3668	0.243649	32.4209
156.4168	0.243769	32.4161
156.4746	0.243866	32.4102
156.5246	0.243915	32.4052
156.5746	0.243769	32.4005
156.6246	0.243625	32.3950
156.6665	0.243694	32.3912
156.7165	0.243842	32.3862
156.7665	0.244012	32.3809
156.8165	0.244191	32.3764
156.8745	0.244379	32.3701
156.9245	0.244489	32.3653
156.9745	0.244493	32.3603
157.0245	0.244572	32.3553
157.0664	0.244691	32.3512
157.1164	0.244825	32.3460
157.1664	0.244979	32.3411
157.2164	0.245141	32.3364
157.2743	0.245326	32.3307
157.3243	0.245504	32.3254
157.3743	0.245644	32.3206
157.4243	0.245741	32.3154
157.4662	0.245841	32.3114
157.5162	0.245962	32.3064
157.5662	0.246108	32.3010
157.6162	0.246266	32.2965
157.6742	0.246394	32.2904
157.7242	0.246445	32.2852
157.7742	0.246471	32.2802
157.8242	0.246540	32.2754
157.8661	0.246680	32.2709
157.9161	0.246878	32.2662
157.9661	0.247075	32.2612
158.0161	0.247255	32.2560
158.0740	0.247444	32.2507
158.1240	0.247608	32.2453
158.1740	0.247764	32.2398
158.2240	0.247943	32.2350
158.2659	0.248101	32.2311
158.3159	0.248222	32.2263
158.3659	0.248380	32.2211
158.4159	0.248539	32.2163
158.4738	0.248680	32.2105
158.5238	0.248822	32.2055
158.5738	0.248966	32.2006
158.6238	0.249106	32.1951
158.6661	0.249248	32.1912
158.7161	0.249416	32.1862
158.7661	0.249609	32.1810
158.8161	0.249761	32.1764
158.8576	0.249887	32.1719
158.9076	0.250014	32.1669
158.9576	0.250182	32.1619
159.0076	0.250363	32.1567
159.0660	0.250545	32.1511
159.1160	0.250714	32.1465
159.1660	0.250845	32.1407
159.2160	0.250987	32.1354
159.2574	0.251166	32.1315
159.3074	0.251346	32.1272
159.3574	0.251522	32.1215
159.4074	0.251699	32.1167
159.4653	0.251869	32.1114
159.5153	0.252043	32.1065
159.5653	0.252232	32.1014
159.6153	0.252426	32.0966
159.6573	0.252621	32.0921
159.7073	0.252789	32.0871
159.7573	0.252929	32.0824
159.8073	0.252994	32.0770
159.8652	0.252678	32.0709
159.9152	0.252347	32.0661
159.9652	0.252372	32.0614
160.0152	0.252516	32.0564
160.0571	0.252662	32.0520
160.1071	0.252820	32.0473
160.1571	0.253026	32.0423
160.2071	0.253257	32.0374
160.2650	0.253468	32.0317
160.3150	0.253665	32.0263
160.3650	0.253849	32.0211
160.4150	0.254012	32.0165
160.4570	0.254180	32.0124
160.5070	0.254338	32.0071
160.5570	0.254455	32.0023
160.6070	0.254506	31.9970
160.6649	0.254514	31.9915
160.7149	0.254599	31.9866
160.7649	0.254717	31.9812
160.8149	0.254881	31.9761
160.8568	0.255068	31.9721
160.9068	0.255272	31.9669
160.9568	0.255487	31.9618
161.0068	0.255666	31.9572
161.0647	0.255816	31.9519
161.1147	0.255953	31.9467
161.1647	0.256059	31.9413
161.2147	0.256114	31.9363
161.2568	0.256235	31.9325
161.3068	0.256387	31.9271
161.3568	0.256545	31.9223
161.4068	0.256697	31.9172
161.4646	0.256849	31.9113
161.5146	0.257001	31.9065
161.5646	0.257170	31.9012
161.6146	0.257370	31.8965
161.6565	0.257561	31.8921
161.7065	0.257725	31.8870
161.7565	0.257867	31.8825
161.8065	0.257974	31.8770
161.8484	0.258068	31.8731
161.8984	0.258165	31.8681
161.9484	0.258284	31.8627
161.9984	0.258428	31.8581
162.0567	0.258582	31.8518
162.1067	0.258737	31.8471
162.1567	0.258903	31.8421
162.2067	0.259053	31.8371
162.2482	0.259182	31.8330
162.2982	0.259304	31.8277
162.3482	0.259418	31.8229
162.3982	0.259527	31.8180
162.4561	0.259586	31.8120
162.5061	0.259616	31.8074
162.5561	0.259695	31.8018
162.6061	0.259837	31.7973
162.6480	0.260030	31.7930
162.6980	0.260230	31.7877
162.7480	0.260451	31.7831
162.7980	0.260650	31.7779
162.8560	0.260824	31.7723
162.9060	0.260999	31.7673
162.9560	0.261167	31.7623
163.0060	0.261335	31.7575
163.0479	0.261493	31.7529
163.0979	0.261582	31.7482
163.1479	0.261418	31.7434
163.1979	0.261305	31.7381
163.2562	0.261402	31.7319
163.3062	0.261562	31.7273
163.3562	0.261724	31.7219
163.4062	0.261862	31.7171
163.4477	0.262002	31.7133
163.4977	0.262126	31.7086
163.5477	0.262266	31.7035
163.5977	0.262424	31.6980
163.6558	0.262586	31.6921
163.7058	0.262760	31.6871
163.7558	0.262914	31.6820
163.8058	0.263052	31.6772
163.8475	0.263190	31.6728
163.8975	0.263340	31.6679
163.9475	0.263512	31.6630
163.9975	0.263682	31.6575
164.0554	0.263768	31.6523
164.1054	0.263686	31.6477
164.1554	0.263709	31.6426
164.2054	0.263871	31.6372
164.2475	0.264059	31.6327
164.2975	0.264222	31.6286
164.3475	0.264372	31.6232
164.3975	0.264540	31.6179
164.4553	0.264720	31.6122
164.5053	0.264880	31.6069
164.5553	0.265024	31.6023
164.6053	0.265186	31.5972
164.6472	0.265379	31.5931
164.6972	0.265555	31.5882
164.7472	0.265687	31.5827
164.7972	0.265657	31.5782
164.8551	0.265620	31.5721
164.9051	0.265724	31.5673
164.9551	0.265898	31.5624
165.0051	0.266058	31.5571
165.0472	0.266141	31.5532
165.0972	0.266214	31.5480
165.1472	0.266354	31.5430
165.1972	0.266526	31.5380
165.2390	0.266709	31.5336
165.2890	0.266887	31.5289
165.3390	0.267055	31.5238
165.3890	0.267017	31.5186
165.4471	0.266830	31.5131
165.4971	0.266851	31.5076
165.5471	0.266982	31.5032
165.5971	0.267177	31.4980
165.6388	0.267400	31.4939
165.6888	0.267633	31.4893
165.7388	0.267828	31.4838
165.7888	0.267963	31.4790
165.8467	0.268085	31.4731
165.8967	0.268211	31.4682
165.9467	0.268296	31.4634
165.9967	0.268407	31.4583
166.0387	0.268566	31.4543
166.0887	0.268750	31.4491
166.1387	0.268945	31.4439
166.1887	0.269105	31.4392
166.2466	0.269265	31.4329
166.2966	0.269401	31.4284
166.3466	0.269431	31.4231
166.3966	0.269518	31.4180
166.4385	0.269672	31.4139
166.4885	0.269849	31.4086
166.5385	0.270041	31.4039
166.5885	0.270230	31.3989
166.6466	0.270398	31.3931
166.6966	0.270552	31.3882
166.7466	0.270700	31.3829
166.7966	0.270832	31.3783
166.8383	0.270972	31.3740
166.8883	0.271120	31.3690
166.9383	0.271263	31.3645
166.9883	0.271430	31.3590
167.0462	0.271596	31.3528
167.0962	0.271764	31.3481
167.1462	0.271941	31.3435
167.1962	0.272121	31.3386
167.2381	0.272301	31.3342
167.2881	0.272474	31.3288
167.3381	0.272628	31.3239
167.3881	0.272774	31.3193
167.4461	0.272911	31.3135
167.4961	0.273037	31.3080
167.5461	0.273128	31.3035
167.5961	0.273228	31.2984
167.6379	0.273388	31.2940
167.6879	0.273584	31.2888
167.7379	0.273777	31.2841
167.7879	0.273955	31.2787
167.8459	0.274138	31.2731
167.8959	0.274324	31.2684
167.9459	0.274513	31.2636
167.9959	0.274693	31.2584
168.0378	0.274865	31.2545
168.0878	0.275036	31.2493
168.1378	0.275194	31.2439
168.1878	0.275332	31.2388
168.2457	0.275409	31.2333
168.2957	0.275360	31.2280
168.3457	0.275350	31.2234
168.3957	0.275508	31.2183
168.4378	0.275703	31.2137
168.4878	0.275863	31.2090
168.5378	0.275988	31.2043
168.5878	0.276120	31.1992
168.6295	0.276297	31.1950
168.6795	0.276479	31.1903
168.7295	0.276657	31.1851
168.7795	0.276830	31.1798
168.8375	0.276996	31.1741
168.8875	0.277178	31.1692
168.9375	0.277351	31.1641
168.9875	0.277497	31.1593
169.0294	0.277657	31.1550
169.0794	0.277817	31.1500
169.1294	0.277965	31.1450
169.1794	0.278109	31.1396
169.2373	0.278273	31.1344
169.2873	0.278459	31.1291
169.3373	0.278660	31.1242
169.3873	0.278853	31.1193
169.4292	0.279023	31.1146
169.4792	0.279167	31.1099
169.5292	0.279286	31.1048
169.5792	0.279392	31.0998
169.6371	0.279481	31.0941
169.6871	0.279552	31.0891
169.7371	0.279621	31.0843
169.7871	0.279718	31.0789
169.8290	0.279854	31.0749
169.8790	0.280028	31.0700
169.9290	0.280219	31.0646
169.9790	0.280405	31.0601
170.0370	0.280578	31.0540
170.0870	0.280722	31.0492
170.1370	0.280815	31.0442
170.1870	0.280758	31.0390
170.2289	0.280584	31.0350
170.2789	0.280545	31.0299
170.3289	0.280651	31.0249
170.3789	0.280839	31.0200
170.4369	0.281062	31.0141
170.4869	0.281303	31.0093
170.5369	0.281534	31.0046
170.5869	0.281757	30.9995
170.6287	0.281954	30.9950
170.6787	0.282112	30.9896
170.7287	0.282238	30.9852
170.7787	0.282337	30.9799
170.8366	0.282347	30.9741
170.8866	0.282367	30.9691
170.9366	0.282503	30.9640
170.9866	0.282661	30.9593
171.0289	0.282815	30.9550
171.0789	0.282986	30.9501
171.1289	0.283182	30.9452
171.1789	0.283385	30.9402
171.2365	0.283567	30.9337
171.2865	0.283717	30.9289
171.3365	0.283811	30.9244
171.3865	0.283884	30.9196
171.4283	0.284024	30.9151
171.4783	0.284200	30.9095
171.5283	0.284384	30.9048
171.5783	0.284547	30.9001
171.6363	0.284711	30.8943
171.6863	0.284873	30.8892
171.7363	0.285023	30.8845
171.7863	0.285181	30.8793
171.8282	0.285339	30.8753
171.8782	0.285481	30.8703
171.9282	0.285601	30.8649
171.9782	0.285718	30.8603
172.0202	0.285834	30.8559
172.0702	0.285963	30.8509
172.1202	0.286111	30.8462
172.1702	0.286265	30.8408
172.2285	0.286405	30.8353
172.2785	0.286523	30.8300
172.3285	0.286661	30.8251
172.3785	0.286819	30.8202
172.4207	0.286965	30.8157
172.4707	0.287101	30.8110
172.5207	0.287224	30.8058
172.5707	0.287354	30.8008
172.6279	0.287480	30.7952
172.6779	0.287634	30.7898
172.7279	0.287780	30.7853
172.7779	0.287922	30.7799
172.8202	0.288069	30.7758
172.8702	0.288213	30.7711
172.9202	0.288343	30.7656
172.9702	0.288422	30.7609
173.0277	0.288329	30.7550
173.0777	0.288199	30.7501
173.1277	0.288246	30.7451
173.1777	0.288372	30.7400
173.2201	0.288511	30.7360
173.2701	0.288659	30.7307
173.3201	0.288817	30.7257
173.3701	0.289006	30.7210
173.4276	0.289194	30.7149
173.4776	0.289389	30.7104
173.5276	0.289559	30.7051
173.5776	0.289705	30.7001
173.6195	0.289831	30.6960
173.6695	0.289957	30.6908
173.7195	0.290101	30.6860
173.7695	0.290271	30.6809
173.8274	0.290447	30.6752
173.8774	0.290607	30.6702
173.9274	0.290757	30.6649
173.9774	0.290887	30.6605
174.0193	0.290974	30.6560
174.0693	0.291057	30.6507
174.1193	0.291203	30.6456
174.1693	0.291396	30.6410
174.2273	0.291576	30.6347
174.2773	0.291738	30.6301
174.3273	0.291890	30.6252
174.3773	0.292042	30.6199
174.4192	0.292176	30.6155
174.4692	0.292292	30.6107
174.5192	0.292389	30.6062
174.5692	0.292525	30.6014
174.6270	0.292701	30.5953
174.6770	0.292874	30.5906
174.7270	0.293056	30.5854
174.7770	0.293218	30.5801
174.8190	0.293338	30.5758
174.8690	0.293453	30.5713
174.9190	0.293577	30.5658
174.9690	0.293723	30.5610
175.0269	0.293859	30.5551
175.0769	0.294011	30.5502
175.1269	0.294185	30.5453
175.1769	0.294363	30.5402
175.2188	0.294513	30.5363
175.2688	0.294655	30.5313
175.3188	0.294781	30.5259
175.3688	0.294878	30.5207
175.4107	0.294951	30.5171
175.4607	0.295042	30.5121
175.5107	0.295162	30.5068
175.5607	0.295300	30.5021
175.6187	0.295456	30.4958
175.6687	0.295503	30.4912
175.7187	0.295407	30.4860
175.7687	0.295436	30.4811
175.8105	0.295549	30.4774
175.8605	0.295673	30.4720
175.9105	0.295827	30.4672
175.9605	0.295993	30.4622
176.0187	0.296153	30.4561
176.0687	0.296338	30.4511
176.1187	0.296526	30.4459
176.1687	0.296699	30.4412
176.2104	0.296838	30.4368
176.2604	0.296962	30.4317
176.3104	0.297104	30.4271
176.3604	0.297264	30.4216
176.4186	0.297386	30.4163
176.4686	0.297509	30.4111
176.5186	0.297651	30.4057
176.5686	0.297817	30.4005
176.6102	0.298020	30.3967
176.6602	0.298209	30.3921
176.7102	0.298353	30.3870
176.7602	0.298499	30.3820
176.8182	0.298626	30.3763
176.8682	0.298734	30.3711
176.9182	0.298859	30.3663
176.9682	0.298997	30.3609
177.0101	0.299157	30.3566
177.0601	0.299344	30.3520
177.1101	0.299526	30.3465
177.1601	0.299713	30.3419
177.2180	0.299871	30.3364
177.2680	0.300027	30.3312
177.3180	0.300211	30.3261
177.3680	0.300400	30.3216
177.4099	0.300578	30.3170
177.4599	0.300769	30.3117
177.5099	0.300963	30.3067
177.5599	0.301136	30.3019
177.6178	0.301271	30.2958
177.6678	0.301395	30.2913
177.7178	0.301507	30.2859
177.7678	0.301638	30.2810
177.8100	0.301772	30.2770
177.8600	0.301902	30.2715
177.9100	0.302038	30.2669
177.9600	0.302190	30.2617
178.0177	0.302388	30.2559
178.0677	0.302617	30.2509
178.1177	0.302830	30.2457
178.1677	0.302992	30.2410
178.2098	0.303098	30.2372
178.2598	0.303138	30.2321
178.3098	0.303155	30.2268
178.3598	0.303187	30.2220
178.4179	0.303256	30.2159
178.4679	0.303363	30.2111
178.5179	0.303390	30.2060
178.5679	0.303402	30.2010
178.6094	0.303485	30.1972
178.6594	0.303594	30.1917
178.7094	0.303710	30.1870
178.7594	0.303799	30.1820
178.8013	0.303909	30.1776
178.8513	0.304079	30.1731
178.9013	0.304271	30.1677
178.9513	0.304450	30.1629
179.0099	0.304634	30.1571
179.0599	0.304815	30.1518
179.1099	0.304961	30.1470
179.1599	0.305086	30.1418
179.2011	0.305210	30.1379
179.2511	0.305354	30.1330
179.3011	0.305526	30.1279
179.3511	0.305717	30.1232
179.4093	0.305869	30.1170
179.4593	0.306007	30.1118
179.5093	0.306151	30.1068
179.5593	0.306272	30.1019
179.6010	0.306384	30.0977
179.6510	0.306491	30.0929
179.7010	0.306570	30.0878
179.7510	0.306665	30.0826
179.8092	0.306773	30.0771
179.8592	0.306917	30.0717
179.9092	0.307061	30.0672
179.9592	0.307211	30.0619
180.0008	0.307350	30.0576
180.0508	0.307482	30.0528
180.1008	0.307622	30.0476
180.1508	0.307750	30.0428
180.2090	0.307902	30.0369
180.2590	0.308070	30.0320
180.3090	0.308220	30.0272
180.3590	0.308360	30.0218
180.4007	0.308498	30.0181
180.4507	0.308658	30.0133
180.5007	0.308812	30.0080
180.5507	0.308940	30.0027
180.6086	0.309084	29.9971
180.6586	0.309201	29.9917
180.7086	0.309288	29.9869
180.7586	0.309422	29.9823
180.8007	0.309600	29.9782
180.8507	0.309809	29.9730
180.9007	0.310004	29.9676
180.9507	0.310178	29.9627
181.0086	0.310340	29.9571
181.0586	0.310466	29.9518
181.1086	0.310571	29.9471
181.1586	0.310719	29.9419
181.2003	0.310886	29.9378
181.2503	0.311050	29.9330
181.3003	0.311196	29.9279
181.3503	0.311342	29.9232
181.4086	0.311500	29.9171
181.4586	0.311668	29.9118
181.5086	0.311840	29.9068
181.5586	0.312019	29.9020
181.6001	0.312211	29.8975
181.6501	0.312394	29.8926
181.7001	0.312560	29.8879
181.7501	0.312714	29.8831
181.7921	0.312846	29.8787
181.8421	0.312961	29.8739
181.8921	0.313101	29.8688
181.9421	0.313255	29.8638
182.0002	0.313415	29.8582
182.0502	0.313567	29.8528
182.1002	0.313705	29.8476
182.1502	0.313831	29.8427
182.1919	0.313973	29.8386
182.2419	0.314159	29.8334
182.2919	0.314388	29.8287
182.3419	0.314642	29.8234
182.3998	0.314895	29.8179
182.4498	0.315148	29.8130
182.4998	0.315414	29.8079
182.5498	0.315667	29.8034
182.5918	0.315894	29.7988
182.6418	0.316113	29.7934
182.6918	0.316324	29.7883
182.7418	0.316543	29.7838
182.7997	0.316764	29.7783
182.8497	0.316975	29.7731
182.8997	0.317188	29.7681
182.9497	0.317419	29.7630
182.9919	0.317662	29.7586
183.0419	0.317907	29.7539
183.0919	0.318142	29.7491
183.1419	0.318367	29.7439
183.1997	0.318596	29.7381
183.2497	0.318842	29.7332
183.2997	0.319087	29.7280
183.3497	0.319316	29.7232
183.3917	0.319533	29.7187
183.4417	0.319738	29.7136
183.4917	0.319946	29.7089
183.5417	0.320173	29.7034
183.5993	0.320384	29.6982
183.6493	0.320504	29.6929
183.6993	0.320459	29.6881
183.7493	0.320538	29.6833
183.7913	0.320735	29.6786
183.8413	0.320938	29.6738
183.8913	0.321146	29.6688
183.9413	0.321363	29.6638
183.9991	0.321602	29.6581
184.0491	0.321854	29.6530
184.0991	0.322099	29.6482
184.1491	0.322340	29.6428
184.1913	0.322612	29.6387
184.2413	0.322906	29.6339
184.2913	0.323212	29.6284
184.3413	0.323524	29.6239
184.3994	0.323806	29.6178
184.4494	0.324082	29.6129
184.4994	0.324357	29.6079
184.5494	0.324641	29.6028
184.5912	0.324927	29.5988
184.6412	0.325217	29.5937
184.6912	0.325502	29.5886
184.7412	0.325784	29.5836
184.7992	0.326056	29.5776
184.8492	0.326313	29.5731
184.8992	0.326548	29.5684
184.9492	0.326796	29.5633
184.9910	0.327061	29.5589
185.0410	0.327327	29.5535
185.0910	0.327609	29.5491
185.1410	0.327894	29.5438
185.1857	0.328172	29.5392
185.2357	0.328454	29.5345
185.2857	0.328729	29.5293
185.3357	0.329009	29.5246
185.3909	0.329291	29.5191
185.4409	0.329561	29.5141
185.4909	0.329826	29.5092
185.5409	0.330108	29.5037
185.5825	0.330402	29.4993
185.6325	0.330690	29.4944
185.6825	0.330955	29.4896
185.7325	0.331204	29.4849
185.7904	0.331468	29.4786
185.8404	0.331736	29.4739
185.8904	0.332013	29.4688
